trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
636,Janine_8240,Blackthorn City,Water,Totodile,2,52.7,58.4,40.3,278.0,1,9.8,555,35.7,3,1,2,1331,65,11,12,0,4,0,49,5,2,141.7,181.6,3,0,0,0,,195,37,14.7,30.55,12.1,96.75,Dragon,Johto
637,Duplica_8074,Ecruteak City,Fire,Cyndaquil,6,36.4,41.0,47.7,181.6,3,1.5,314,25.2,3,1,4,997,43,11,3,1,0,3,38,6,1,178.7,183.8,1,0,0,0,,79,42,16.7,54.45,3.27,68.85,Ghost,Johto
638,Silver_9782,Cherrygrove City,Water,Totodile,6,26.1,56.2,70.7,149.0,3,3.3,198,68.5,2,0,5,840,31,6,0,0,2,1,18,8,1,176.9,183.0,5,0,0,0,,75,26,10.4,100.0,81.72,26.54,None,Johto
639,Blaine_5893,Cianwood City,Fire,Cyndaquil,5,37.6,39.1,53.2,224.3,5,2.6,434,43.1,1,1,3,659,56,7,7,1,0,0,44,5,0,161.9,169.4,4,0,0,0,,64,52,20.7,53.54,24.53,78.82,Fighting,Johto
640,Pryce_9469,Mahogany Town,Fire,Cyndaquil,3,18.5,26.3,35.8,107.7,6,0.7,109,53.1,3,0,4,2016,19,5,1,1,2,0,9,10,2,127.7,171.1,4,0,0,0,,74,34,13.5,100.0,1.51,12.46,Ice,Johto
641,Samurai_5618,Azalea Town,Water,Totodile,6,33.5,35.3,86.4,218.4,5,1.4,301,81.6,2,1,8,1197,37,5,3,1,3,1,30,8,1,176.9,178.2,8,1,1,1,310.0,75,40,15.9,100.0,96.7,57.96,Bug,Johto
642,Bill_9280,Azalea Town,Grass,Chikorita,6,67.2,77.5,73.9,250.5,5,13.6,439,73.6,1,1,4,752,46,14,9,0,0,1,47,4,4,157.1,176.8,7,0,0,0,,180,65,25.9,47.78,63.8,59.02,Bug,Johto
643,Joe_7186,Cianwood City,Fire,Cyndaquil,5,20.6,26.7,40.5,160.6,4,0.8,261,37.7,2,0,7,926,23,13,10,1,2,1,26,6,1,174.6,185.0,3,0,0,0,,48,46,18.3,94.58,9.06,44.85,Fighting,Johto
644,Aya_3389,Olivine City,Fire,Cyndaquil,3,38.9,39.1,70.4,239.3,1,4.6,309,63.7,2,1,5,738,32,9,9,1,0,0,24,5,0,162.7,183.5,5,0,0,0,,161,51,20.3,27.24,74.15,46.61,Steel,Johto
645,Yellow_2035,Olivine City,Grass,Chikorita,6,67.4,69.7,55.4,212.0,1,15.0,456,87.0,3,1,1,1300,36,8,9,1,3,0,57,9,2,181.3,204.7,8,1,1,1,472.0,204,43,17.1,90.79,31.39,62.03,Steel,Johto
646,Koga_7192,Cherrygrove City,Grass,Chikorita,3,37.5,46.3,51.5,197.5,3,4.2,513,45.6,3,0,2,1824,49,13,8,0,1,0,45,2,2,173.1,191.7,2,0,0,0,,101,46,18.3,52.92,39.22,99.59,None,Johto
647,Bill_3929,Mahogany Town,Grass,Chikorita,3,31.0,31.8,53.1,205.8,6,0.6,340,68.5,1,1,6,537,46,7,3,0,3,0,43,7,1,159.8,174.8,6,0,0,0,,64,52,20.7,96.21,72.64,68.98,Ice,Johto
648,Stella_9593,Ecruteak City,Fire,Cyndaquil,6,30.2,43.6,73.8,138.1,2,2.5,285,75.5,4,0,5,1370,45,5,5,0,3,0,37,7,3,174.7,189.2,5,0,0,0,,100,38,15.1,72.78,89.84,49.88,Ghost,Johto
649,James_5266,Olivine City,Water,Totodile,6,53.9,60.2,49.9,187.6,1,10.8,314,78.4,2,1,6,1066,11,9,9,0,5,0,36,10,6,172.0,176.0,5,0,0,0,,144,49,19.5,79.55,13.65,35.8,Steel,Johto
650,Bill_3764,Cianwood City,Water,Totodile,4,39.9,42.2,68.4,233.2,5,5.8,273,74.4,1,1,2,273,38,5,4,0,2,0,25,2,0,187.8,191.3,6,0,0,0,,99,28,11.2,73.75,44.04,42.13,Fighting,Johto
651,Lara_3366,Cianwood City,Grass,Chikorita,2,19.6,22.5,45.5,117.3,4,3.7,80,50.8,4,0,1,1461,18,1,0,0,1,0,10,10,1,149.1,169.5,3,0,0,0,,40,12,4.8,56.91,12.08,16.3,Fighting,Johto
652,Agatha_3948,Ecruteak City,Water,Totodile,6,35.0,35.2,50.0,162.5,3,3.4,385,71.1,2,0,9,1202,47,9,7,0,4,0,27,6,2,184.8,255.0,5,0,0,0,,116,69,27.5,100.0,22.85,80.65,Ghost,Johto
653,Crystal_9386,Cherrygrove City,Grass,Chikorita,3,31.9,32.0,61.1,189.4,2,2.2,515,53.8,3,0,3,1521,57,12,16,0,2,0,45,8,0,187.9,215.8,4,0,0,0,,47,78,31.1,43.95,42.38,98.88,None,Johto
654,Joe_1041,Mahogany Town,Grass,Chikorita,2,29.1,30.0,65.4,148.1,1,1.2,438,66.6,3,0,3,1048,56,14,13,0,3,2,35,6,1,168.4,171.6,3,0,0,0,,98,50,19.9,73.92,68.03,86.86,Ice,Johto
655,Silver_7609,New Bark Town,Water,Totodile,6,37.9,42.9,61.1,109.6,1,4.4,157,36.9,2,0,2,859,16,7,2,0,1,0,22,5,0,125.3,141.8,2,0,0,0,,49,21,8.4,27.84,23.07,30.88,None,Johto
656,Richie_6031,New Bark Town,Fire,Cyndaquil,6,45.9,46.1,80.7,142.5,6,4.5,325,66.5,2,0,3,1066,44,7,11,0,4,1,30,10,0,160.5,164.4,7,0,0,0,,77,33,13.1,46.02,87.01,38.68,None,Johto
657,Aya_4512,Cianwood City,Grass,Chikorita,5,28.5,31.2,67.0,115.1,2,2.8,336,74.8,3,0,5,1507,43,2,5,0,1,0,28,13,2,192.3,198.1,5,0,0,0,,97,55,21.9,97.06,66.13,69.6,Fighting,Johto
658,Gold_7121,Goldenrod City,Fire,Cyndaquil,3,35.7,36.0,70.3,129.5,2,5.5,331,66.7,3,0,3,1807,35,11,11,0,1,1,35,9,3,169.6,171.8,4,0,0,0,,143,41,16.3,73.5,64.41,45.13,Normal,Johto
659,Sabrina_7807,Blackthorn City,Water,Totodile,4,39.1,58.9,63.5,152.8,5,4.8,243,50.3,3,0,10,1154,37,6,2,0,1,2,23,6,2,197.6,198.2,3,0,0,0,,153,53,21.1,76.06,5.75,45.61,Dragon,Johto
660,Falkner_4249,Olivine City,Fire,Cyndaquil,2,14.8,16.4,50.3,43.5,6,0.4,11,63.0,2,0,8,1033,2,2,0,0,0,0,11,7,0,152.6,183.7,4,0,0,0,,24,28,11.2,91.18,17.82,9.72,Steel,Johto
661,Misty_6274,Violet City,Water,Totodile,3,48.9,63.9,73.1,223.3,1,8.2,444,63.1,2,1,1,983,58,13,13,1,1,1,30,6,5,158.6,158.8,5,0,0,0,,109,71,28.3,22.85,91.07,83.62,Flying,Johto
662,Green_1290,Azalea Town,Fire,Cyndaquil,6,26.9,32.7,86.3,100.0,1,1.8,143,68.5,4,0,5,1658,28,5,3,0,0,1,13,4,2,145.3,181.0,3,0,0,0,,90,31,12.4,31.4,93.13,23.29,Bug,Johto
663,Gold_6048,New Bark Town,Grass,Chikorita,5,26.2,43.1,79.8,162.3,1,2.2,228,74.2,2,1,3,576,32,9,3,0,2,2,26,5,0,166.4,170.3,5,0,0,0,,57,32,12.7,52.25,98.0,43.23,None,Johto
664,Gold_3507,Goldenrod City,Water,Totodile,4,26.7,27.4,46.3,128.5,2,1.7,50,44.5,3,1,6,1198,15,3,0,0,1,0,13,7,2,128.3,154.1,2,0,0,0,,52,39,15.5,48.03,20.99,6.19,Normal,Johto
665,Erika_5802,Azalea Town,Water,Totodile,1,45.3,48.3,59.9,272.8,2,7.6,577,50.4,1,1,2,1050,42,14,8,1,1,0,59,8,2,185.7,200.4,5,0,0,0,,146,70,27.9,72.63,3.0,99.3,Bug,Johto
666,Green_9222,Cherrygrove City,Water,Totodile,1,19.5,20.2,72.0,210.5,1,0.6,358,65.4,3,1,6,1377,34,4,8,0,3,0,47,3,1,158.5,158.6,2,0,0,0,,79,68,27.1,82.76,83.34,67.29,None,Johto
667,Clair_4359,Ecruteak City,Fire,Cyndaquil,4,24.3,25.8,53.7,197.1,3,0.9,539,55.7,3,0,5,1347,52,13,13,0,3,2,44,3,0,141.2,156.5,3,0,0,0,,46,51,20.3,29.25,46.97,91.91,Ghost,Johto
668,Morty_6694,Cianwood City,Fire,Cyndaquil,5,39.1,51.8,72.7,153.5,3,3.0,419,59.4,3,0,4,1465,42,12,7,0,2,3,31,3,2,174.5,186.3,4,0,0,0,,75,67,26.7,60.75,69.96,85.5,Fighting,Johto
669,Clair_4321,New Bark Town,Fire,Cyndaquil,4,29.9,30.0,63.6,161.0,2,1.7,216,64.2,1,1,6,547,22,4,10,1,3,0,24,6,1,173.0,175.4,5,0,0,0,,74,32,12.7,64.05,49.54,29.68,None,Johto
670,Jasmine_3844,Violet City,Fire,Cyndaquil,2,43.8,44.7,72.0,267.2,1,6.0,535,86.1,2,1,9,832,52,15,8,1,1,1,45,6,1,168.0,178.6,7,0,0,0,,148,81,32.3,98.23,72.23,99.92,Flying,Johto
671,Giselle_3166,Violet City,Fire,Cyndaquil,3,37.1,51.8,77.6,245.7,2,4.0,475,62.3,3,1,4,1352,41,7,16,0,2,0,48,10,1,157.3,222.8,4,0,0,0,,84,48,19.1,44.94,74.02,84.31,Flying,Johto
672,James_3879,New Bark Town,Grass,Chikorita,6,35.7,40.3,58.5,162.2,2,4.9,245,45.3,3,0,5,1497,18,8,5,0,1,1,22,10,0,126.1,157.6,3,0,0,0,,104,42,16.7,44.56,55.42,29.17,None,Johto
673,Giovanni_5419,Mahogany Town,Water,Totodile,4,41.3,42.7,45.4,173.9,2,1.9,454,48.9,4,1,2,1940,50,11,6,1,3,1,32,6,2,158.5,182.0,4,0,0,0,,69,50,19.9,83.99,9.53,89.13,Ice,Johto
674,Clair_8086,Violet City,Water,Totodile,6,29.7,30.9,64.9,141.0,4,2.4,171,57.1,2,0,1,948,15,5,5,1,1,1,26,4,1,170.6,190.2,5,0,0,0,,85,18,7.2,63.7,67.84,24.47,Flying,Johto
675,Gary_8069,Blackthorn City,Fire,Cyndaquil,6,34.7,41.4,40.3,182.4,2,3.2,450,43.4,3,0,5,1371,62,12,11,0,4,0,38,3,1,176.1,200.2,4,0,0,0,,66,51,20.3,50.77,37.82,80.86,Dragon,Johto
676,AJ_8679,Cianwood City,Fire,Cyndaquil,2,47.0,49.1,68.8,212.5,4,8.1,466,64.4,2,1,6,557,47,16,11,0,2,0,37,4,2,197.1,241.5,5,0,0,0,,166,67,26.7,62.9,48.63,81.68,Fighting,Johto
677,Gold_9957,Olivine City,Grass,Chikorita,4,37.8,51.5,75.2,184.9,1,4.4,235,65.8,2,1,6,1214,28,8,5,1,1,0,24,7,1,164.2,166.7,5,0,0,0,,107,33,13.1,86.3,96.56,38.44,Steel,Johto
678,Will_9357,Azalea Town,Water,Totodile,6,42.3,47.1,80.2,234.1,3,5.5,441,65.4,2,1,3,949,40,4,8,1,2,1,47,8,3,145.5,148.8,7,0,0,0,,90,47,18.7,38.13,98.83,79.53,Bug,Johto
679,Gary_8516,Violet City,Fire,Cyndaquil,4,24.2,75.7,75.2,169.4,1,0.5,275,70.7,4,1,6,2014,45,6,6,0,3,0,35,7,1,127.2,138.1,4,0,0,0,,122,35,13.9,92.47,95.3,55.07,Flying,Johto
680,Morty_5968,Goldenrod City,Water,Totodile,6,31.8,34.6,83.5,175.1,2,1.0,506,69.4,3,0,4,1422,60,15,9,0,1,0,65,8,1,172.6,175.0,4,0,0,0,,90,62,24.7,78.81,96.2,98.0,Normal,Johto
681,Tracey_4617,Violet City,Water,Totodile,2,28.0,29.1,58.7,166.0,1,1.9,353,50.8,3,0,0,1657,51,12,9,1,2,0,44,3,4,127.8,133.3,2,0,0,0,,67,20,8.0,22.88,14.77,63.06,Flying,Johto
682,Jessie_3718,New Bark Town,Water,Totodile,6,22.2,24.8,41.5,207.7,2,0.9,364,34.0,1,1,3,655,32,11,10,0,3,0,41,12,2,186.9,191.1,0,0,0,0,,86,52,20.7,65.34,2.08,65.73,None,Johto
683,Giovanni_1125,Blackthorn City,Water,Totodile,6,46.0,54.6,32.3,240.1,1,7.6,462,58.3,2,1,4,1088,52,11,12,0,0,0,42,9,0,159.9,162.3,3,0,0,0,,109,53,21.1,98.63,21.16,71.6,Dragon,Johto
684,Gary_5558,Cianwood City,Water,Totodile,6,32.7,37.8,52.1,164.3,3,3.5,389,51.9,2,0,13,930,53,4,5,0,0,0,55,8,1,164.1,183.4,3,0,0,0,,131,81,32.3,95.1,21.24,61.34,Fighting,Johto
685,Janine_6541,Cherrygrove City,Grass,Chikorita,1,26.2,27.9,67.7,148.1,2,0.8,221,69.8,3,0,6,1690,34,9,7,0,1,0,17,8,1,134.0,136.3,3,0,0,0,,82,47,18.7,88.52,63.5,32.67,None,Johto
686,Ash_7715,Mahogany Town,Water,Totodile,6,29.3,31.6,91.2,178.3,3,1.8,373,79.7,2,0,5,942,48,11,9,0,2,1,28,6,2,144.1,146.9,4,0,0,0,,79,51,20.3,100.0,88.39,66.48,Ice,Johto
687,Bugsy_3348,Ecruteak City,Fire,Cyndaquil,4,35.8,42.8,56.8,196.6,1,2.1,510,43.1,5,1,3,1951,50,13,7,1,3,0,38,5,0,177.4,184.1,3,0,0,0,,83,50,19.9,25.48,41.78,89.57,Ghost,Johto
688,Duplica_1639,Azalea Town,Water,Totodile,3,36.0,42.3,59.1,134.7,1,9.5,213,60.4,2,0,1,1244,30,3,10,0,1,1,23,1,3,125.5,142.3,4,0,0,0,,123,39,15.5,36.52,23.51,20.04,Bug,Johto
689,Blaine_4281,Azalea Town,Water,Totodile,3,27.7,29.0,78.4,209.5,3,1.8,423,61.3,4,1,4,1676,58,11,10,1,0,0,41,6,0,132.7,146.0,5,0,0,0,,84,51,20.3,76.77,83.85,76.2,Bug,Johto
690,Aya_8114,Azalea Town,Fire,Cyndaquil,4,37.9,38.9,68.6,104.5,1,6.5,158,64.6,2,0,8,995,30,6,4,0,1,0,19,6,1,123.2,132.4,4,0,0,0,,106,31,12.4,89.12,52.17,12.79,Bug,Johto
691,Lorelei_1078,Cianwood City,Grass,Chikorita,6,26.6,32.8,47.5,74.6,1,1.6,60,64.9,2,0,6,1074,17,3,3,1,0,0,16,9,1,161.7,194.0,4,0,0,0,,78,28,11.2,98.6,37.25,5.79,Fighting,Johto
692,Dario_5779,Mahogany Town,Water,Totodile,5,38.2,55.7,38.8,141.9,1,2.2,273,54.7,2,0,4,515,34,9,6,0,1,0,29,8,1,168.1,172.9,4,0,0,0,,65,45,17.9,99.8,18.08,52.46,Ice,Johto
693,Crystal_1645,Goldenrod City,Water,Totodile,4,30.7,36.8,55.3,197.1,1,2.1,526,39.0,3,0,3,1562,50,12,15,1,1,0,35,14,2,168.5,174.8,1,0,0,0,,36,52,20.7,57.42,25.5,96.71,Normal,Johto
694,Jasmine_9614,Ecruteak City,Water,Totodile,2,28.5,28.6,50.7,114.6,3,2.4,227,46.1,4,0,0,1472,17,8,10,0,5,1,18,8,2,161.7,172.0,4,0,0,0,,56,31,12.4,46.43,33.38,33.11,Ghost,Johto
695,Blue_2787,Cherrygrove City,Fire,Cyndaquil,4,43.9,46.4,60.1,227.4,3,4.6,377,44.5,3,1,2,1235,43,17,9,0,3,2,33,1,2,165.1,177.2,3,0,0,0,,106,40,15.9,37.53,25.96,74.99,None,Johto
696,Sabrina_6800,Olivine City,Fire,Cyndaquil,4,23.7,28.3,79.5,212.4,6,2.2,205,72.5,2,1,3,609,18,7,1,0,1,0,24,4,3,140.4,147.1,6,0,0,0,,105,29,11.6,92.98,73.56,23.63,Steel,Johto
697,Casey_7147,New Bark Town,Water,Totodile,6,54.5,66.9,31.6,165.3,5,11.7,471,46.7,3,0,4,1391,49,11,4,1,2,1,37,9,1,140.2,190.6,5,0,0,0,,125,65,25.9,75.31,6.24,59.63,None,Johto
698,Duplica_7495,Ecruteak City,Water,Totodile,4,25.8,45.2,66.4,185.1,4,1.5,370,60.3,2,1,4,1251,44,8,8,0,1,2,33,7,1,162.2,193.8,6,0,0,0,,81,45,17.9,60.85,35.68,73.01,Ghost,Johto
699,Misty_4230,Violet City,Fire,Cyndaquil,6,47.9,52.3,60.5,247.6,4,8.7,265,77.5,2,1,1,989,33,7,5,0,1,0,31,4,1,127.6,143.7,6,0,0,0,,114,38,15.1,36.08,62.95,29.42,Flying,Johto
700,AJ_6394,Mahogany Town,Grass,Chikorita,1,27.3,27.4,67.4,173.6,2,0.7,206,74.9,4,1,8,1793,20,4,0,1,3,1,30,6,0,149.7,216.3,6,0,0,0,,59,60,23.9,79.96,51.32,44.13,Ice,Johto
701,Daisy_9215,Blackthorn City,Fire,Cyndaquil,2,32.0,32.4,56.8,114.9,6,3.3,361,69.5,1,0,4,804,35,2,0,0,1,0,26,7,3,165.0,166.5,7,0,0,0,,126,43,17.1,100.0,47.12,70.42,Dragon,Johto
702,Duplica_4784,Mahogany Town,Fire,Cyndaquil,5,28.5,32.1,72.9,151.5,3,0.4,336,39.6,1,0,0,1021,40,8,5,1,0,2,31,3,1,149.0,155.7,4,0,0,0,,86,30,12.0,22.62,38.57,66.41,Ice,Johto
703,Falkner_2382,Goldenrod City,Water,Totodile,2,28.9,34.2,65.2,172.3,3,0.6,386,67.9,2,0,4,1388,45,7,6,0,2,0,36,4,0,188.6,203.9,4,0,0,0,,49,53,21.1,78.33,65.0,71.9,Normal,Johto
704,Green_8210,Cianwood City,Water,Totodile,1,34.6,42.9,75.6,143.9,3,4.6,330,79.1,2,0,11,1025,26,8,5,0,1,1,38,7,0,173.5,197.0,7,0,0,0,,83,62,24.7,100.0,85.3,48.15,Fighting,Johto
705,Ash_2626,Olivine City,Fire,Cyndaquil,4,46.1,54.5,44.3,183.0,5,8.7,264,65.8,3,1,8,1285,24,3,3,1,0,0,28,10,0,190.2,201.2,6,0,0,0,,134,45,17.9,88.01,28.69,32.05,Steel,Johto
706,Yellow_6238,Cianwood City,Water,Totodile,3,20.9,24.5,76.8,235.7,2,1.0,298,81.4,4,1,4,1112,26,4,1,0,2,0,45,5,2,170.2,217.5,5,0,0,0,,86,56,22.3,76.17,68.4,48.84,Fighting,Johto
707,Jasmine_6577,Cianwood City,Water,Totodile,4,37.4,40.9,73.2,106.5,3,4.0,264,57.5,2,0,1,1189,35,5,6,0,2,0,26,7,1,152.1,171.1,4,0,0,0,,94,22,8.8,53.11,75.28,33.99,Fighting,Johto
708,Casey_7476,Ecruteak City,Fire,Cyndaquil,3,22.3,27.3,82.8,140.1,2,1.1,111,48.2,3,0,0,1338,9,8,2,0,2,0,18,4,1,156.1,160.9,3,0,0,0,,87,4,1.6,20.23,93.44,13.89,Ghost,Johto
709,Erika_1198,Violet City,Fire,Cyndaquil,5,25.2,34.6,32.5,218.1,1,1.4,314,40.7,3,1,0,1356,33,7,3,0,2,1,31,11,1,151.3,155.9,1,0,0,0,,83,34,13.5,21.52,2.8,61.3,Flying,Johto
710,Will_8382,Mahogany Town,Grass,Chikorita,2,50.5,52.8,72.8,253.4,2,8.1,314,88.7,2,1,4,575,37,6,9,0,1,0,36,12,0,171.0,194.3,7,0,0,0,,132,33,13.1,100.0,72.94,35.94,Ice,Johto
711,Brock_2191,Ecruteak City,Water,Totodile,2,59.2,85.4,37.4,284.3,3,12.4,537,53.3,1,1,7,854,56,13,10,1,1,1,41,7,5,166.0,169.1,5,0,0,0,,184,79,31.5,68.68,3.53,83.23,Ghost,Johto
712,Bruno_9871,Azalea Town,Fire,Cyndaquil,4,24.8,27.5,71.7,151.1,2,1.2,153,60.5,2,0,10,709,13,2,5,0,1,0,18,12,1,128.3,152.7,4,0,0,0,,26,56,22.3,94.96,79.89,15.73,Bug,Johto
713,Crystal_9251,Cianwood City,Water,Totodile,2,17.6,24.1,38.1,187.4,2,0.5,166,29.9,2,1,4,669,25,7,0,0,0,1,26,6,2,150.2,167.0,2,0,0,0,,47,28,11.2,64.6,7.04,27.28,Fighting,Johto
714,Yellow_7272,Azalea Town,Fire,Cyndaquil,2,22.2,25.7,41.1,145.9,1,1.0,112,52.5,2,0,5,366,9,2,2,0,0,1,16,7,0,147.4,155.7,2,0,0,0,,100,49,19.5,55.4,6.1,23.86,Bug,Johto
715,Yellow_8967,Mahogany Town,Water,Totodile,3,27.8,32.8,59.0,223.4,2,0.5,382,73.8,1,1,1,541,47,8,8,0,2,3,28,3,0,188.4,191.0,5,0,0,0,,77,47,18.7,96.85,51.67,65.16,Ice,Johto
716,Tracey_3711,Cianwood City,Grass,Chikorita,4,27.6,64.0,43.5,264.8,2,1.3,557,42.7,2,1,1,1213,46,14,11,0,1,0,52,6,1,160.1,160.8,2,0,0,0,,40,43,17.1,33.09,25.15,97.03,Fighting,Johto
717,Erika_5148,Cherrygrove City,Water,Totodile,6,49.1,50.2,85.3,199.7,1,12.6,276,86.0,2,1,3,485,15,9,10,1,1,1,27,3,2,136.2,145.8,7,0,0,0,,202,31,12.4,36.28,94.75,26.23,None,Johto
718,Brock_7922,Blackthorn City,Grass,Chikorita,2,26.4,28.6,86.5,192.9,5,1.5,291,70.0,2,1,4,1042,21,9,9,0,0,0,28,2,2,160.8,178.2,5,0,0,0,,30,53,21.1,50.05,89.47,37.44,Dragon,Johto
719,Dario_8705,Goldenrod City,Fire,Cyndaquil,5,27.4,28.9,78.8,166.6,1,0.7,336,47.1,1,0,2,180,46,4,9,0,4,0,35,5,0,142.5,183.0,2,0,0,0,,74,57,22.7,63.3,58.95,76.18,Normal,Johto
720,Red_6959,Azalea Town,Fire,Cyndaquil,6,39.5,53.5,72.3,212.7,4,7.5,286,53.6,1,1,5,631,21,6,6,0,2,2,29,7,2,152.3,160.2,3,0,0,0,,190,36,14.3,38.12,82.67,33.04,Bug,Johto
721,Lance_9026,Violet City,Grass,Chikorita,6,33.1,33.2,53.5,145.9,4,1.5,149,49.6,3,0,3,1443,20,3,2,1,1,0,21,9,2,166.7,237.3,4,0,0,0,,71,12,4.8,74.87,26.72,17.32,Flying,Johto
722,Daisy_7033,Mahogany Town,Fire,Cyndaquil,4,18.3,23.0,75.0,102.7,1,1.0,112,60.5,3,0,5,1106,21,5,0,0,0,0,17,1,4,140.3,144.9,3,0,0,0,,38,31,12.4,58.51,83.97,14.07,Ice,Johto
723,Erika_7895,Olivine City,Grass,Chikorita,6,32.0,35.3,74.3,150.1,1,2.5,155,67.0,3,1,5,1467,10,4,5,0,1,1,11,7,2,151.0,202.3,3,0,0,0,,70,37,14.7,100.0,62.78,17.09,Steel,Johto
724,James_5959,Goldenrod City,Fire,Cyndaquil,3,28.5,43.5,53.4,254.0,4,1.0,526,60.8,2,1,13,1098,47,11,13,1,1,0,44,9,3,188.3,191.4,6,0,0,0,,59,66,26.3,97.48,48.42,98.64,Normal,Johto
725,Gold_4796,Blackthorn City,Water,Totodile,6,73.7,84.8,57.6,261.2,1,15.0,521,83.9,4,1,3,1932,48,10,11,1,1,2,52,8,4,164.8,188.4,7,0,0,0,,190,56,22.3,67.5,34.9,79.29,Dragon,Johto
726,Red_2147,Cianwood City,Fire,Cyndaquil,4,15.2,25.5,83.8,189.9,3,0.1,260,78.5,3,1,4,1778,20,13,0,0,1,1,31,6,0,163.0,172.2,5,0,0,0,,100,36,14.3,55.99,94.39,37.74,Fighting,Johto
727,Bugsy_9088,Goldenrod City,Water,Totodile,1,24.1,36.2,49.2,128.7,2,0.9,353,21.9,3,0,1,1012,46,8,10,0,1,0,39,3,2,169.1,178.0,1,0,0,0,,87,32,12.7,22.41,1.19,87.06,Normal,Johto
728,Giovanni_8827,Ecruteak City,Fire,Cyndaquil,6,31.8,38.0,67.0,182.8,1,3.4,319,72.7,3,0,3,1451,25,5,5,0,0,0,34,9,3,169.3,182.4,4,0,0,0,,121,45,17.9,68.07,52.87,43.05,Ghost,Johto
729,Todd_5139,Azalea Town,Fire,Cyndaquil,3,26.1,33.5,44.7,157.4,2,0.9,422,36.3,2,0,4,842,39,7,6,1,2,0,50,11,4,145.8,158.1,2,0,0,0,,27,36,14.3,77.03,3.8,69.79,Bug,Johto
730,Agatha_4661,Azalea Town,Water,Totodile,6,35.2,39.3,49.3,133.8,6,4.5,121,31.6,2,0,4,984,17,3,4,0,0,0,17,4,1,161.9,167.8,3,0,0,0,,98,31,12.4,43.8,1.54,10.26,Bug,Johto
731,Stella_1847,Olivine City,Water,Totodile,3,42.1,46.3,80.7,244.6,3,3.0,398,74.1,1,1,8,694,45,11,14,0,2,0,52,9,5,187.2,187.3,6,0,0,0,,59,45,17.9,75.87,84.03,75.08,Steel,Johto
732,Gary_6720,Ecruteak City,Fire,Cyndaquil,4,41.6,42.5,56.4,225.0,6,5.1,309,67.2,2,1,6,856,28,8,8,0,2,0,36,8,1,193.4,199.9,5,0,0,0,,89,47,18.7,100.0,51.02,42.66,Ghost,Johto
733,Duplica_9789,Cianwood City,Fire,Cyndaquil,1,20.2,36.1,66.3,160.9,3,0.2,133,75.9,3,1,2,1262,23,5,6,0,2,1,21,13,1,146.3,147.6,4,0,0,0,,81,27,10.8,91.71,69.87,18.75,Fighting,Johto
734,Joe_2923,New Bark Town,Grass,Chikorita,6,49.2,51.5,56.4,139.5,5,8.3,495,52.8,2,0,2,1120,61,13,14,1,1,0,50,8,3,179.1,181.9,6,0,0,0,,138,67,26.7,55.94,8.62,89.49,None,Johto
735,Brock_9160,Ecruteak City,Fire,Cyndaquil,6,21.8,24.2,49.7,128.3,6,1.3,446,63.1,3,0,5,878,38,11,9,0,0,1,41,6,2,172.5,203.4,5,0,0,0,,117,51,20.3,97.07,18.02,79.73,Ghost,Johto
736,Clair_2521,New Bark Town,Water,Totodile,4,30.9,33.0,52.8,105.1,2,0.3,94,49.4,1,0,1,157,3,3,4,0,1,1,14,4,1,142.5,151.3,2,0,0,0,,53,23,9.2,46.06,35.11,29.69,None,Johto
737,Giovanni_4673,Goldenrod City,Fire,Cyndaquil,4,44.6,45.1,58.9,246.8,5,6.7,387,68.1,3,1,6,1562,37,9,6,0,2,0,47,11,1,185.0,201.1,6,0,0,0,,149,39,15.5,91.52,53.24,65.07,Normal,Johto
738,Karen_6608,Violet City,Grass,Chikorita,6,29.6,34.2,55.4,160.7,6,0.1,287,63.8,2,0,9,1033,36,8,9,0,1,0,32,10,1,170.1,198.0,5,0,0,0,,93,49,19.5,97.14,25.15,57.3,Flying,Johto
739,Tracey_5788,Goldenrod City,Fire,Cyndaquil,2,27.0,29.2,67.8,74.8,3,0.1,151,70.7,3,0,4,1175,10,6,10,0,2,0,12,8,1,151.5,154.8,3,0,0,0,,81,44,17.5,93.57,76.62,22.82,Normal,Johto
740,Green_4584,Blackthorn City,Grass,Chikorita,2,34.1,35.3,85.3,127.5,2,2.8,218,57.6,2,0,4,1134,34,5,5,0,2,0,24,8,3,160.0,167.2,4,0,0,0,,113,31,12.4,46.56,99.25,28.83,Dragon,Johto
741,Pryce_1526,Ecruteak City,Grass,Chikorita,3,33.4,34.9,53.4,135.8,1,0.0,344,46.9,1,0,7,361,33,3,2,0,1,0,36,5,1,173.9,187.7,2,0,0,0,,51,46,18.3,85.59,12.98,68.98,Ghost,Johto
