battle_id,trainer_id,battle_type,attacker_level,attacker_type,defender_level,defender_type,type_advantage,weather,weather_multiplier,terrain,held_item,held_item_bonus,move_power,move_accuracy,move_hit,critical_hit,crit_multiplier,damage_dealt,strategy_score,turns,battle_won,exp_gained,pokemon_fainted,win_prob,attacker_hp_remaining_pct,defender_hp_remaining_pct,reward_money
30081,643,wild,47,Normal,24,Ghost,1.0,hail,1.0,water,none,1.0,21,100,1,0,1.0,4.8,51.9,6,1,114,0,0.6232,0.846,0.134,1179
30082,378,trainer,46,Dragon,64,Ghost,1.0,sun,1.0,mountain,choice_band,1.3,67,73,1,0,1.0,44.4,61.7,2,0,10,1,0.4948,0.143,0.854,0
30083,1738,wild,36,Rock,20,Ice,1.0,clear,1.0,grass,none,1.0,63,87,1,0,1.0,27.1,65.7,6,0,0,0,0.6485,0.225,0.817,76
30084,1995,wild,56,Normal,23,Dragon,0.5,sun,1.0,grass,leftovers,1.05,61,93,1,0,1.0,16.4,42.3,4,1,92,1,0.5789,0.873,0.311,1078
30085,1843,wild,19,Water,2,Normal,1.0,rain,1.5,urban,focus_sash,1.0,90,81,1,0,1.0,36.8,68.2,5,0,29,1,0.7018,0.348,0.627,0
30086,751,gym,61,Dragon,72,Bug,1.0,clear,1.0,cave,focus_sash,1.0,101,90,1,0,1.0,63.2,75.1,2,1,700,0,0.5859,0.834,0.271,17928
30087,1541,wild,37,Ice,26,Rock,1.0,rain,1.0,water,none,1.0,44,99,1,0,1.0,11.4,64.2,6,1,133,0,0.6032,0.443,0.277,1452
30088,593,trainer,57,Psychic,69,Water,1.0,rain,1.0,mountain,berry,1.0,73,91,1,0,1.0,37.6,35.7,6,1,357,0,0.4514,0.795,0.07,3515
30089,617,trainer,39,Dragon,48,Electric,2.0,clear,1.0,mountain,berry,1.0,49,89,1,0,1.0,45.6,32.9,3,1,225,0,0.5557,0.818,0.308,2496
30090,934,elite_four,39,Water,50,Dragon,1.0,clear,1.0,urban,leftovers,1.05,67,99,1,1,1.5,40.1,63.2,1,0,27,1,0.5281,0.148,0.741,101
30091,1345,wild,23,Flying,8,Flying,1.0,sun,1.0,water,choice_band,1.3,75,88,0,0,1.0,8.6,69.0,3,1,7,0,0.6302,0.59,0.303,516
30092,406,gym,43,Dragon,49,Dragon,1.0,rain,1.0,mountain,berry,1.0,81,100,1,1,1.5,56.6,39.4,4,0,0,0,0.5142,0.124,0.168,68
30093,1699,wild,33,Electric,35,Water,1.0,clear,1.0,mountain,choice_band,1.3,92,85,0,0,1.0,0.0,56.7,1,1,138,1,0.5067,0.867,0.427,1702
30094,1007,elite_four,54,Dragon,60,Grass,1.0,sandstorm,1.0,mountain,choice_band,1.3,92,87,0,0,1.0,0.0,70.1,2,0,0,0,0.5202,0.192,0.599,151
30095,872,gym,37,Poison,45,Rock,1.0,rain,1.0,grass,choice_band,1.3,69,100,1,0,1.0,32.2,71.4,5,0,0,1,0.5535,0.542,0.928,0
30096,1246,wild,71,Electric,29,Fire,2.0,clear,1.0,water,berry,1.0,50,76,1,0,1.0,72.9,60.5,6,1,144,0,0.8397,0.955,0.202,1664
30097,475,trainer,25,Normal,46,Grass,2.0,rain,1.0,grass,none,1.0,44,100,1,0,1.0,33.8,33.1,1,1,263,1,0.4817,0.737,0.407,2351
30098,1859,wild,46,Fire,39,Water,1.0,rain,0.5,urban,none,1.0,117,100,1,0,1.0,32.1,53.8,4,0,0,0,0.547,0.242,0.768,0
30099,603,wild,61,Rock,34,Poison,1.0,clear,1.0,grass,berry,1.0,57,87,1,0,1.0,40.1,68.1,3,1,161,1,0.7153,0.567,0.085,1626
30100,40,wild,45,Ground,47,Normal,1.0,clear,1.0,mountain,none,1.0,73,89,1,0,1.0,42.5,48.9,4,1,236,0,0.5403,0.713,0.2,2258
30101,388,wild,35,Ghost,33,Ground,1.0,rain,1.0,grass,choice_band,1.3,60,86,1,0,1.0,29.1,46.3,4,1,142,0,0.5371,0.704,0.365,1632
30102,765,wild,38,Bug,34,Flying,1.0,clear,1.0,urban,berry,1.0,111,68,0,0,1.0,4.7,58.5,2,1,184,0,0.547,0.768,0.051,1570
30103,1475,wild,55,Rock,28,Ground,1.0,sun,1.0,urban,leftovers,1.05,93,75,0,0,1.0,2.3,53.6,5,0,0,1,0.6428,0.477,0.688,0
30104,494,trainer,27,Ice,24,Normal,0.5,clear,1.0,cave,berry,1.0,52,77,1,0,1.0,5.0,70.1,5,0,7,0,0.4849,0.273,0.852,0
30105,1772,wild,35,Poison,29,Bug,2.0,clear,1.0,urban,focus_sash,1.0,45,93,1,0,1.0,27.1,39.3,2,1,136,0,0.6213,0.859,0.223,1414
30106,43,trainer,31,Electric,29,Ice,0.5,rain,1.0,mountain,none,1.0,72,90,1,0,1.0,13.1,50.8,2,1,108,1,0.442,0.885,0.124,1461
30107,1855,trainer,21,Psychic,28,Fighting,1.0,clear,1.0,cave,none,1.0,76,99,1,0,1.0,20.0,71.1,8,1,178,0,0.5426,0.554,0.06,1268
30108,1209,trainer,28,Grass,36,Grass,2.0,rain,1.0,grass,none,1.0,81,100,1,0,1.0,49.2,51.6,4,0,17,0,0.6103,0.645,0.832,36
30109,187,wild,64,Poison,58,Psychic,1.0,clear,1.0,water,none,1.0,127,100,1,0,1.0,97.8,71.3,6,0,0,1,0.6947,0.322,0.86,0
30110,1439,wild,32,Normal,25,Bug,1.0,clear,1.0,grass,none,1.0,51,100,1,0,1.0,31.1,61.2,3,1,118,0,0.6005,0.614,0.048,1128
30111,561,trainer,32,Psychic,52,Ghost,0.5,sandstorm,1.0,cave,choice_band,1.3,47,82,1,0,1.0,12.8,37.7,5,0,0,1,0.3088,0.309,0.779,306
30112,1504,trainer,23,Dragon,37,Bug,1.0,rain,1.0,urban,none,1.0,93,92,1,0,1.0,23.6,51.5,1,1,170,1,0.4633,0.922,0.473,1968
30113,1438,trainer,70,Poison,75,Fighting,2.0,clear,1.0,urban,none,1.0,57,76,0,0,1.0,0.0,67.8,1,0,0,1,0.6046,0.432,0.553,0
30114,995,trainer,41,Flying,43,Ice,1.0,clear,1.0,cave,choice_band,1.3,106,78,1,0,1.0,63.3,44.2,1,1,200,1,0.5544,0.659,0.424,2154
30115,795,trainer,25,Ice,16,Ice,2.0,sandstorm,1.0,urban,none,1.0,65,88,1,0,1.0,40.6,55.0,7,1,72,0,0.6856,0.674,0.195,676
30116,1187,wild,39,Electric,23,Water,1.0,sun,1.0,urban,choice_band,1.3,69,90,1,0,1.0,30.6,53.8,3,1,123,1,0.625,0.89,0.388,970
30117,80,trainer,11,Normal,16,Poison,0.5,rain,1.0,grass,choice_band,1.3,54,94,1,0,1.0,5.3,58.6,5,1,83,0,0.4172,0.501,0.734,765
30118,637,wild,46,Bug,45,Normal,1.0,clear,1.0,grass,berry,1.0,101,94,0,1,1.5,3.7,53.2,7,0,8,0,0.5176,0.362,0.63,59
30119,1764,wild,34,Normal,32,Rock,1.0,sun,1.0,cave,berry,1.0,75,74,0,0,1.0,0.0,50.0,3,0,0,0,0.51,0.301,0.367,0
30120,496,wild,52,Normal,42,Ground,1.0,rain,1.0,grass,none,1.0,88,78,1,0,1.0,47.5,29.2,4,1,240,0,0.5571,0.805,0.152,1908
30121,945,wild,43,Water,26,Ghost,1.0,clear,1.0,grass,focus_sash,1.0,78,84,1,0,1.0,46.9,53.4,6,0,0,0,0.6476,0.404,0.747,57
30122,1921,trainer,46,Grass,40,Psychic,1.0,sandstorm,1.0,grass,focus_sash,1.0,104,100,1,0,1.0,53.9,53.9,5,0,0,0,0.6055,0.293,0.836,0
30123,1981,trainer,26,Water,29,Psychic,0.5,rain,1.5,urban,none,1.0,80,100,1,0,1.0,22.1,44.1,5,1,173,0,0.4489,0.849,0.332,1571
30124,779,trainer,37,Poison,33,Normal,0.5,clear,1.0,urban,leftovers,1.05,95,91,1,0,1.0,15.9,45.1,4,1,152,1,0.4413,0.445,0.3,1700
30125,1664,gym,47,Flying,58,Psychic,0.5,sandstorm,1.0,grass,berry,1.0,55,90,1,0,1.0,15.9,32.3,2,1,569,0,0.3398,0.788,0.505,14734
30126,1154,trainer,49,Grass,29,Bug,1.0,clear,1.0,grass,none,1.0,40,100,1,0,1.0,26.7,39.7,3,0,13,0,0.606,0.287,0.664,121
30127,1317,trainer,38,Poison,44,Psychic,1.0,rain,1.0,grass,focus_sash,1.0,75,91,1,0,1.0,18.7,55.6,8,1,227,0,0.5074,0.842,0.622,2301
30128,353,trainer,39,Ground,33,Poison,1.0,clear,1.0,grass,none,1.0,89,81,1,0,1.0,29.7,58.4,6,1,182,0,0.5872,0.652,0.161,1636
30129,1128,wild,32,Psychic,13,Poison,1.0,rain,1.0,cave,berry,1.0,61,100,1,0,1.0,25.1,44.6,1,1,79,1,0.611,0.643,0.243,737
30130,1472,trainer,39,Rock,46,Fire,1.0,rain,1.0,cave,none,1.0,90,83,0,0,1.0,0.0,57.8,4,0,45,0,0.4845,0.56,0.926,22
30131,1599,trainer,35,Fire,44,Psychic,2.0,sun,1.5,cave,leftovers,1.05,51,87,1,0,1.0,61.9,41.1,1,1,207,0,0.6311,0.729,0.293,2232
30132,1837,wild,38,Poison,39,Poison,1.0,hail,1.0,water,berry,1.0,75,96,1,0,1.0,35.5,70.4,6,0,0,0,0.5894,0.248,0.95,16
30133,643,wild,35,Electric,19,Ground,0.5,sandstorm,1.0,urban,choice_band,1.3,64,81,1,0,1.0,20.2,51.9,2,1,112,1,0.5233,0.893,0.282,990
30134,1390,gym,60,Dragon,70,Grass,1.0,clear,1.0,cave,none,1.0,85,92,1,0,1.0,61.8,49.1,3,0,0,1,0.525,0.33,0.692,0
30135,834,elite_four,44,Bug,50,Bug,0.5,sandstorm,1.0,grass,focus_sash,1.0,45,73,0,0,1.0,0.1,47.3,2,0,0,0,0.3792,0.605,0.609,0
30136,65,wild,23,Ground,13,Grass,1.0,clear,1.0,cave,none,1.0,58,97,0,0,1.0,8.5,38.4,6,1,26,0,0.5316,0.781,0.152,710
30137,509,trainer,23,Ice,17,Ghost,2.0,clear,1.0,cave,leftovers,1.05,69,97,1,0,1.0,41.1,52.6,1,0,0,0,0.6678,0.212,0.526,0
30138,529,gym,39,Grass,32,Poison,1.0,sandstorm,1.0,grass,focus_sash,1.0,110,100,1,0,1.0,63.0,79.1,9,1,318,0,0.6783,0.695,0.047,7915
30139,1701,wild,38,Ice,18,Grass,2.0,rain,1.0,urban,berry,1.0,69,98,1,0,1.0,57.3,55.0,4,0,1,0,0.7471,0.334,0.788,0
30140,1220,wild,54,Fire,26,Fire,0.5,rain,0.5,grass,berry,1.0,52,84,1,0,1.0,3.8,54.5,5,1,151,1,0.5318,0.806,0.088,1370
30141,746,trainer,45,Normal,39,Dragon,0.5,clear,1.0,cave,none,1.0,71,96,1,0,1.0,21.3,40.5,5,0,0,0,0.4464,0.107,0.75,99
30142,1177,trainer,24,Poison,15,Ice,0.5,rain,1.0,cave,choice_band,1.3,57,99,1,0,1.0,14.2,54.4,3,1,76,0,0.4871,0.75,0.219,732
30143,839,wild,33,Fire,20,Ground,1.0,clear,1.0,mountain,berry,1.0,90,81,1,0,1.0,33.1,34.7,4,1,130,1,0.5677,0.874,0.233,1128
30144,68,gym,40,Ghost,36,Flying,1.0,clear,1.0,mountain,choice_band,1.3,95,87,1,0,1.0,45.5,19.2,7,0,0,0,0.4999,0.693,0.706,76
30145,93,wild,47,Psychic,33,Grass,0.5,clear,1.0,grass,none,1.0,102,100,1,0,1.0,30.0,49.0,2,0,12,0,0.5183,0.373,0.447,13
30146,433,gym,83,Grass,84,Water,2.0,clear,1.0,grass,focus_sash,1.0,79,87,1,0,1.0,166.3,94.0,8,1,809,0,0.8317,0.627,0.299,21059
30147,1061,gym,37,Electric,32,Bug,1.0,clear,1.0,water,none,1.0,79,83,1,0,1.0,25.1,60.3,7,0,30,1,0.5814,0.334,0.797,0
30148,1332,trainer,43,Psychic,29,Electric,2.0,clear,1.0,cave,berry,1.0,107,99,1,0,1.0,100.5,68.2,2,1,130,0,0.7877,0.873,0.389,1293
30149,286,wild,45,Flying,27,Normal,1.0,rain,1.0,water,berry,1.0,92,97,1,0,1.0,59.2,51.2,1,0,16,1,0.6611,0.323,0.808,70
30150,484,gym,34,Dragon,23,Ghost,1.0,sandstorm,1.0,grass,leftovers,1.05,60,99,1,0,1.0,30.1,46.1,1,1,257,0,0.5821,0.524,0.348,5796
30151,150,wild,44,Flying,25,Bug,1.0,sandstorm,1.0,urban,none,1.0,71,90,1,0,1.0,41.9,41.7,5,1,128,0,0.624,0.617,0.226,1130
30152,769,wild,33,Rock,18,Ground,1.0,rain,1.0,mountain,none,1.0,93,100,1,0,1.0,41.8,78.0,4,0,0,0,0.6876,0.368,0.263,0
30153,1214,trainer,26,Electric,38,Electric,1.0,sandstorm,1.0,cave,focus_sash,1.0,70,75,1,0,1.0,25.1,62.3,2,0,9,0,0.5021,0.321,0.597,132
30154,171,wild,86,Fighting,51,Normal,1.0,sun,1.0,grass,berry,1.0,87,77,0,0,1.0,0.0,83.2,2,1,257,0,0.7373,0.85,0.238,2486
30155,86,trainer,49,Grass,55,Poison,1.0,clear,1.0,grass,choice_band,1.3,97,94,1,0,1.0,71.5,60.8,5,1,301,0,0.5855,0.509,0.252,2655
30156,1273,wild,30,Electric,16,Ground,0.5,clear,1.0,cave,none,1.0,67,80,1,0,1.0,5.4,61.2,2,1,86,1,0.5181,0.762,0.37,1015
30157,266,trainer,23,Ghost,18,Bug,0.5,clear,1.0,water,choice_band,1.3,81,92,1,0,1.0,8.0,49.4,5,1,108,0,0.4471,0.855,0.24,979
30158,1233,gym,48,Water,58,Fighting,1.0,clear,1.0,water,leftovers,1.05,93,85,1,0,1.0,59.5,66.2,1,1,592,0,0.5645,0.885,0.179,14444
30159,767,trainer,44,Flying,30,Ice,1.0,rain,1.0,urban,choice_band,1.3,82,82,1,0,1.0,37.0,33.0,2,0,23,1,0.5732,0.56,0.616,0
30160,1919,gym,37,Fire,48,Flying,0.5,hail,1.0,urban,berry,1.0,66,90,1,0,1.0,16.4,49.8,3,0,0,0,0.3807,0.17,0.881,83
30161,1440,elite_four,45,Fire,60,Normal,1.0,sun,1.5,grass,none,1.0,89,100,1,0,1.0,63.6,46.2,2,1,861,0,0.5325,0.826,0.381,2793
30162,1899,wild,34,Rock,36,Dragon,2.0,sun,1.0,mountain,choice_band,1.3,55,100,1,0,1.0,62.8,46.6,5,1,159,1,0.6426,0.575,0.381,1767
30163,1102,wild,17,Water,8,Normal,1.0,clear,1.0,urban,none,1.0,46,100,1,0,1.0,16.9,39.1,4,0,0,0,0.5388,0.319,0.413,41
30164,166,wild,45,Dragon,39,Dragon,1.0,clear,1.0,water,none,1.0,98,100,1,0,1.0,52.0,57.2,4,1,192,0,0.6111,0.855,0.06,1855
30165,1649,trainer,42,Grass,40,Electric,0.5,clear,1.0,cave,none,1.0,82,75,0,0,1.0,0.0,54.8,4,0,0,0,0.4357,0.156,0.61,0
30166,637,wild,57,Poison,40,Psychic,1.0,hail,1.0,grass,focus_sash,1.0,97,93,1,0,1.0,62.9,53.2,6,1,213,1,0.6652,0.749,0.282,1944
30167,1558,elite_four,38,Normal,50,Fire,1.0,hail,1.0,cave,none,1.0,90,83,1,0,1.0,44.5,43.3,2,1,740,0,0.4789,0.863,0.102,2397
30168,91,wild,43,Electric,20,Electric,1.0,clear,1.0,cave,none,1.0,68,94,1,0,1.0,18.3,37.3,2,0,1,0,0.6046,0.412,0.888,0
30169,234,wild,45,Flying,39,Rock,0.5,sun,1.0,cave,leftovers,1.05,85,67,0,0,1.0,0.0,49.1,5,0,0,0,0.4414,0.225,0.809,42
30170,617,wild,43,Fighting,27,Bug,2.0,clear,1.0,urban,choice_band,1.3,78,92,1,0,1.0,89.9,32.9,4,1,121,0,0.7201,0.967,0.569,1447
30171,650,wild,30,Bug,19,Psychic,2.0,clear,1.0,urban,berry,1.0,57,95,1,0,1.0,35.8,45.8,4,0,38,0,0.669,0.109,0.594,118
30172,638,wild,65,Dragon,39,Poison,2.0,clear,1.0,grass,none,1.0,80,70,1,0,1.0,107.0,49.2,7,1,191,1,0.8012,0.63,0.236,2106
30173,913,wild,45,Rock,19,Rock,1.0,clear,1.0,urban,none,1.0,66,83,1,0,1.0,36.4,51.8,5,1,90,0,0.6726,0.564,0.306,894
30174,1247,wild,40,Ground,32,Normal,1.0,rain,1.0,cave,none,1.0,72,100,1,0,1.0,33.5,49.6,1,0,0,0,0.5802,0.296,0.573,0
30175,1045,wild,36,Ground,39,Flying,1.0,sun,1.0,grass,none,1.0,72,83,0,0,1.0,0.0,31.0,4,0,0,1,0.4378,0.32,0.595,19
30176,1594,wild,48,Bug,27,Fire,1.0,clear,1.0,cave,focus_sash,1.0,74,79,1,0,1.0,44.8,81.3,1,1,108,0,0.7225,0.947,0.012,1575
30177,1520,trainer,36,Bug,23,Electric,1.0,clear,1.0,cave,choice_band,1.3,64,98,1,0,1.0,34.9,45.5,1,1,133,1,0.5962,0.541,0.66,987
30178,1909,trainer,36,Water,27,Flying,1.0,clear,1.0,mountain,none,1.0,67,99,1,0,1.0,25.9,49.1,5,1,132,0,0.5746,0.769,0.238,1310
30179,1648,trainer,28,Fighting,11,Bug,2.0,clear,1.0,cave,leftovers,1.05,53,99,1,0,1.0,32.3,44.0,6,1,48,0,0.6874,0.558,0.3,525
30180,858,trainer,23,Rock,13,Dragon,2.0,clear,1.0,grass,none,1.0,44,100,1,0,1.0,27.9,65.6,2,1,99,0,0.6989,0.76,0.394,506
30181,681,trainer,37,Flying,42,Poison,2.0,clear,1.0,grass,focus_sash,1.0,82,91,1,0,1.0,59.4,38.5,6,1,232,0,0.6055,0.704,0.352,2120
30182,1510,gym,65,Normal,68,Grass,2.0,clear,1.0,urban,choice_band,1.3,74,84,1,0,1.0,132.2,43.9,4,1,693,0,0.7082,0.781,0.262,16959
30183,1773,wild,30,Dragon,10,Dragon,1.0,sandstorm,1.0,water,none,1.0,71,98,1,0,1.0,24.8,35.0,6,0,14,1,0.5924,0.048,0.539,0
30184,672,wild,43,Grass,35,Ground,1.0,sandstorm,1.0,grass,berry,1.0,85,90,1,0,1.0,42.9,74.8,2,1,162,0,0.6508,0.829,0.336,1813
30185,699,wild,31,Normal,19,Dragon,0.5,clear,1.0,mountain,berry,1.0,67,100,1,0,1.0,18.6,57.6,3,1,100,0,0.5156,0.799,0.143,795
30186,851,trainer,63,Fighting,70,Electric,1.0,clear,1.0,grass,none,1.0,71,84,1,0,1.0,40.7,41.2,5,0,0,1,0.4939,0.146,0.52,45
30187,875,elite_four,45,Ground,62,Poison,1.0,hail,1.0,urban,none,1.0,109,83,1,0,1.0,58.4,57.3,1,1,941,1,0.5062,0.867,0.285,3164
30188,361,gym,43,Water,43,Ghost,1.0,clear,1.0,urban,none,1.0,95,69,1,0,1.0,41.3,48.9,5,1,440,0,0.5487,0.791,0.254,10688
30189,1154,gym,46,Electric,56,Fighting,1.0,sandstorm,1.0,water,none,1.0,71,100,1,0,1.0,27.0,39.7,3,0,0,0,0.4581,0.282,0.573,0
30190,343,trainer,43,Ground,36,Water,0.5,rain,1.0,cave,focus_sash,1.0,65,99,1,0,1.0,19.2,75.9,6,0,0,0,0.537,0.132,0.818,78
30191,379,trainer,47,Grass,45,Grass,2.0,clear,1.0,cave,choice_band,1.3,71,87,1,0,1.0,98.4,37.0,4,1,246,0,0.6789,0.879,0.143,2187
30192,487,wild,19,Flying,15,Electric,1.0,clear,1.0,water,focus_sash,1.0,73,99,1,0,1.0,16.3,53.5,5,1,101,0,0.549,0.626,0.125,809
30193,382,trainer,45,Grass,58,Grass,2.0,sun,1.0,cave,choice_band,1.3,93,100,1,0,1.0,110.7,41.6,6,0,9,0,0.6355,0.554,0.632,0
30194,1642,wild,71,Rock,45,Bug,0.5,clear,1.0,cave,none,1.0,98,97,1,0,1.0,41.7,37.9,4,1,203,0,0.5649,0.824,0.243,2268
30195,459,trainer,21,Rock,18,Rock,1.0,sandstorm,1.0,grass,leftovers,1.05,78,82,1,0,1.0,17.4,60.8,1,1,60,0,0.5634,0.691,0.091,958
30196,1588,wild,34,Poison,35,Electric,1.0,clear,1.0,water,leftovers,1.05,87,73,0,0,1.0,0.0,61.1,6,1,195,0,0.5227,0.596,0.323,1744
30197,621,gym,34,Ground,42,Fire,2.0,clear,1.0,grass,none,1.0,78,100,1,0,1.0,60.9,59.0,3,0,12,0,0.6413,0.243,0.925,0
30198,1113,wild,67,Dragon,52,Psychic,1.0,clear,1.0,urban,focus_sash,1.0,54,99,1,0,1.0,34.1,80.8,2,1,242,0,0.6854,0.963,0.339,2633
30199,732,wild,43,Normal,16,Water,1.0,rain,1.0,mountain,none,1.0,85,100,1,0,1.0,37.9,32.4,3,1,94,0,0.6349,0.485,0.089,836
30200,1566,elite_four,48,Ground,60,Ice,0.5,clear,1.0,grass,choice_band,1.3,92,98,1,0,1.0,35.3,73.3,4,1,891,0,0.4558,0.649,0.709,2964
30201,1857,wild,33,Normal,21,Dragon,0.5,clear,1.0,cave,leftovers,1.05,55,100,1,0,1.0,6.7,24.4,4,0,0,1,0.4185,0.288,0.64,0
30202,1371,wild,42,Poison,35,Electric,1.0,rain,1.0,cave,choice_band,1.3,87,88,1,0,1.0,49.5,35.7,5,1,173,0,0.5608,0.915,0.197,1759
30203,1923,trainer,59,Electric,67,Rock,0.5,sandstorm,1.0,grass,berry,1.0,71,90,1,0,1.0,19.6,34.4,6,0,25,0,0.3625,0.278,0.889,0
30204,1339,wild,33,Psychic,25,Ground,1.0,clear,1.0,water,choice_band,1.3,78,89,1,1,1.5,65.9,83.0,4,0,14,0,0.6941,0.636,0.796,65
30205,1822,wild,40,Rock,17,Poison,1.0,hail,1.0,urban,berry,1.0,80,87,1,0,1.0,35.5,29.3,4,1,84,1,0.606,0.661,0.219,763
30206,160,elite_four,46,Grass,52,Grass,2.0,clear,1.0,grass,none,1.0,54,78,1,0,1.0,57.3,52.3,4,1,824,1,0.6309,0.611,0.107,2582
30207,40,wild,37,Fire,32,Grass,1.0,sun,1.5,grass,leftovers,1.05,109,76,1,0,1.0,80.0,48.9,2,0,0,0,0.6545,0.318,0.819,100
30208,1120,wild,57,Ghost,32,Grass,2.0,rain,1.0,mountain,focus_sash,1.0,70,100,1,0,1.0,100.4,91.5,1,1,169,0,0.8537,0.626,0.288,1539
30209,1563,gym,29,Water,30,Ground,1.0,clear,1.0,cave,none,1.0,47,95,1,0,1.0,10.5,47.4,3,1,288,1,0.5016,0.927,0.519,7610
30210,643,gym,45,Water,52,Ghost,1.0,clear,1.0,grass,leftovers,1.05,55,80,1,0,1.0,23.9,51.9,3,1,546,0,0.4996,0.934,0.202,12891
30211,345,wild,27,Ground,22,Psychic,1.0,hail,1.0,grass,none,1.0,108,90,0,1,1.5,0.0,55.0,3,1,109,1,0.5374,0.466,0.186,1053
30212,180,wild,38,Flying,33,Bug,1.0,rain,1.0,grass,focus_sash,1.0,50,93,1,0,1.0,29.6,51.6,3,1,205,1,0.5656,0.745,0.088,1787
30213,652,gym,43,Dragon,47,Normal,1.0,rain,1.0,mountain,none,1.0,39,71,1,0,1.0,14.1,23.9,7,1,472,0,0.4328,0.644,0.409,11644
30214,1757,trainer,41,Psychic,34,Electric,2.0,sandstorm,1.0,water,focus_sash,1.0,51,83,0,0,1.0,10.1,58.5,3,1,156,0,0.6507,0.507,0.269,1643
30215,1298,wild,62,Flying,34,Poison,2.0,clear,1.0,cave,focus_sash,1.0,108,100,1,0,1.0,133.9,26.3,2,1,160,0,0.7923,0.734,0.395,1570
30216,1967,trainer,62,Poison,70,Electric,1.0,hail,1.0,urban,none,1.0,89,87,1,0,1.0,55.2,48.4,2,1,345,1,0.525,0.879,0.21,3654
30217,471,elite_four,36,Fire,50,Rock,0.5,rain,0.5,mountain,focus_sash,1.0,91,100,1,0,1.0,8.1,47.7,6,1,711,0,0.3188,0.591,0.188,2358
30218,1938,wild,44,Psychic,30,Poison,1.0,clear,1.0,urban,none,1.0,84,100,1,0,1.0,37.6,58.9,3,0,0,0,0.6358,0.723,0.473,64
30219,1461,gym,30,Poison,25,Fighting,2.0,hail,1.0,urban,choice_band,1.3,82,89,1,0,1.0,73.2,51.8,2,0,1,1,0.6965,0.342,0.681,0
30220,1983,wild,35,Rock,24,Fighting,1.0,rain,1.0,urban,berry,1.0,90,90,1,0,1.0,39.1,70.7,8,1,107,0,0.6508,0.847,0.091,1223
30221,1294,wild,33,Normal,15,Flying,1.0,sun,1.0,grass,leftovers,1.05,53,91,1,0,1.0,21.3,61.2,6,1,107,0,0.6407,0.855,0.338,751
30222,1548,trainer,52,Rock,44,Ghost,1.0,sun,1.0,grass,none,1.0,74,100,1,0,1.0,48.5,73.3,2,1,244,0,0.6537,0.746,0.486,2227
30223,1970,elite_four,39,Fighting,50,Electric,1.0,sun,1.0,cave,leftovers,1.05,64,94,1,0,1.0,33.1,77.8,4,0,50,0,0.5556,0.227,0.342,0
30224,334,trainer,50,Electric,67,Normal,2.0,clear,1.0,grass,leftovers,1.05,77,88,1,0,1.0,89.0,35.4,7,0,0,0,0.5758,0.276,0.951,73
30225,1646,trainer,32,Bug,57,Dragon,1.0,clear,1.0,mountain,none,1.0,53,92,1,0,1.0,14.7,61.5,1,0,0,0,0.4227,0.211,0.476,19
30226,1489,wild,80,Electric,55,Bug,1.0,clear,1.0,grass,none,1.0,45,98,1,0,1.0,33.3,66.4,4,1,266,0,0.6965,0.891,0.263,2714
30227,846,elite_four,24,Flying,50,Psychic,0.5,sun,1.0,urban,none,1.0,88,100,1,0,1.0,11.7,33.2,7,0,22,0,0.2737,0.263,0.699,0
30228,587,trainer,37,Normal,40,Psychic,1.0,sun,1.0,urban,none,1.0,50,93,1,0,1.0,21.1,44.9,3,0,9,0,0.4986,0.22,0.971,16
30229,104,wild,38,Electric,53,Psychic,2.0,clear,1.0,urban,none,1.0,80,100,1,0,1.0,64.7,43.5,7,0,23,0,0.5757,0.062,0.812,0
30230,1268,trainer,66,Ground,47,Water,0.5,clear,1.0,grass,berry,1.0,72,100,1,0,1.0,30.6,53.6,5,0,26,0,0.5554,0.068,0.613,0
30231,1197,elite_four,46,Fighting,59,Electric,1.0,clear,1.0,cave,berry,1.0,57,99,1,0,1.0,34.3,69.6,6,1,896,0,0.5268,0.583,0.265,2846
30232,527,elite_four,64,Fire,78,Fire,0.5,sandstorm,1.0,grass,none,1.0,59,84,1,0,1.0,16.7,43.5,4,0,0,0,0.3525,0.322,0.795,0
30233,60,wild,74,Ground,48,Psychic,1.0,sandstorm,1.0,urban,berry,1.0,118,77,0,0,1.0,0.0,94.9,5,0,36,0,0.7249,0.125,0.816,0
30234,80,wild,22,Normal,16,Poison,0.5,sandstorm,1.0,grass,leftovers,1.05,87,100,1,0,1.0,21.3,58.6,1,0,0,0,0.4915,0.458,0.64,49
30235,798,elite_four,44,Water,55,Ice,1.0,rain,1.5,cave,none,1.0,56,78,1,0,1.0,40.3,42.0,2,1,808,0,0.5129,0.373,0.27,2870
30236,1454,gym,43,Water,40,Normal,1.0,clear,1.0,urban,none,1.0,83,80,1,0,1.0,39.4,68.6,2,1,412,0,0.609,0.695,0.163,10014
30237,284,trainer,38,Rock,45,Bug,0.5,clear,1.0,grass,berry,1.0,84,90,1,0,1.0,26.0,46.0,6,1,219,0,0.4021,0.861,0.121,2398
30238,1585,wild,51,Ice,37,Ice,2.0,clear,1.0,grass,berry,1.0,80,88,1,0,1.0,93.8,47.7,5,1,176,0,0.7451,0.609,0.511,1776
30239,486,trainer,46,Psychic,44,Fighting,1.0,sun,1.0,grass,none,1.0,96,98,1,1,1.5,76.1,40.8,4,1,215,0,0.5814,0.802,0.173,2208
