trainer_id,trainer_name,hometown,starter_type,starter_species,team_size,team_level_avg,team_level_max,team_avg_iv_total,team_avg_ev_total,type_diversity,trainer_experience,play_hours,strategy_score,wealth,cave_training,safari_zone_visits,dept_store_spending,potions_purchased,revives_used,tm_count,exp_share_used,held_item_count,rare_candy_used,gym_pokemon_center_visits,fishing_attempts,traded_pokemon_count,team_happiness_avg,team_friendship_max,badges,elite_four_attempted,elite_four_wins,champion_defeated,hall_of_fame_time,total_battles_won,total_pokemon_caught,pokedex_completion,patience,natural_talent,dedication,hometown_gym_type,region
991,Gary_7421,Pewter City,Fire,Charmander,4,30.8,32.4,71.5,255.1,2,0.7,369,68.1,3,1,5,1350,35,15,7,1,1,0,29,5,0,110.8,120.5,5,0,0,0,,66,39,25.8,17.92,98.33,46.36,Rock,Kanto
992,AJ_8476,Celadon City,Grass,Bulbasaur,6,35.2,43.2,74.9,243.0,1,3.4,537,61.7,3,1,6,1657,63,8,17,0,6,1,68,4,3,141.1,159.9,4,0,0,0,,123,78,51.7,48.82,72.55,95.14,Grass,Kanto
993,Blaine_3110,Lavender Town,Fire,Charmander,5,23.1,33.6,78.7,123.7,2,0.2,193,50.5,3,0,3,1107,27,5,8,0,4,1,21,4,0,138.3,142.9,3,0,0,0,,37,40,26.5,20.75,59.38,29.82,Ghost,Kanto
994,Giovanni_6919,Viridian City,Grass,Bulbasaur,6,42.8,46.0,68.0,297.3,4,3.1,418,52.6,3,1,0,1564,49,10,10,0,3,0,65,6,1,131.2,140.8,5,0,0,0,,62,39,25.8,24.98,74.75,72.18,Ground,Kanto
995,Green_4092,Fuchsia City,Water,Squirtle,3,36.8,47.8,58.7,186.1,2,2.8,437,44.2,4,0,4,2757,44,9,14,0,3,0,49,2,1,124.9,155.7,3,0,0,0,,73,45,29.8,73.61,8.92,62.8,Poison,Kanto
996,Gold_3871,Pewter City,Grass,Bulbasaur,4,47.7,54.8,48.8,259.3,1,7.1,572,43.9,4,1,5,2882,63,12,10,1,3,0,74,2,0,174.8,179.6,4,0,0,0,,115,94,62.3,60.06,6.17,95.79,Rock,Kanto
997,Clair_9115,Cinnabar Island,Fire,Charmander,5,41.4,50.4,54.3,225.9,1,4.5,395,26.1,3,0,2,1561,50,9,12,0,3,1,57,4,2,151.5,152.7,2,0,0,0,,57,43,28.5,6.78,42.38,69.68,Fire,Kanto
998,Surge_8071,Lavender Town,Grass,Bulbasaur,4,31.4,32.0,65.0,226.6,6,3.7,229,83.6,3,1,1,1836,42,9,4,0,3,2,27,3,0,115.1,140.7,6,0,0,0,,102,28,18.5,69.01,83.77,38.48,Ghost,Kanto
999,Bill_3556,Pallet Town,Fire,Charmander,6,71.0,82.6,80.9,170.6,2,14.4,245,89.2,3,1,5,2031,23,3,11,0,6,0,21,4,2,133.8,138.4,7,0,0,0,,179,46,30.5,66.38,87.99,8.33,None,Kanto
1000,Giselle_3350,Saffron City,Grass,Bulbasaur,3,26.7,28.9,79.6,125.0,1,0.4,227,56.8,3,0,4,1844,27,5,11,0,0,2,29,8,1,157.1,182.8,2,0,0,0,,46,35,23.2,92.55,87.79,21.68,Psychic,Kanto
1001,Casey_2257,Saffron City,Water,Squirtle,6,61.3,66.9,57.9,192.8,3,11.4,332,45.8,3,0,1,1636,47,5,2,1,2,0,40,5,1,120.0,139.3,5,0,0,0,,194,29,19.2,11.77,31.16,36.9,Psychic,Kanto
1002,Giselle_9794,Celadon City,Fire,Charmander,6,32.8,48.1,54.1,184.1,4,0.1,428,54.8,3,0,5,1910,52,13,14,0,2,0,41,5,1,152.0,160.6,4,0,0,0,,2,69,45.7,94.14,30.68,82.63,Grass,Kanto
1003,Giovanni_8607,Saffron City,Grass,Bulbasaur,6,31.3,55.4,73.6,163.5,3,1.6,341,54.1,2,1,2,1291,57,11,15,0,2,0,42,1,1,158.9,176.7,4,0,0,0,,81,38,25.2,36.65,78.85,75.97,Psychic,Kanto
1004,Falkner_5066,Cerulean City,Grass,Bulbasaur,5,43.3,53.4,60.7,281.7,2,4.1,203,43.9,4,1,2,1807,38,4,7,0,4,1,31,3,2,110.3,132.3,3,0,0,0,,125,29,19.2,30.08,14.4,29.53,Water,Kanto
1005,Todd_5609,Fuchsia City,Fire,Charmander,2,38.2,52.2,69.4,146.2,2,1.6,229,49.5,2,0,5,984,53,8,9,0,1,0,26,6,2,175.2,255.0,3,0,0,0,,101,51,33.8,87.95,20.05,30.33,Poison,Kanto
1006,Stella_9893,Lavender Town,Grass,Bulbasaur,6,33.9,40.2,41.2,161.7,1,1.5,147,37.5,2,0,4,1583,34,5,4,0,2,0,24,3,2,132.3,162.3,2,0,0,0,,85,31,20.5,52.92,2.73,3.95,Ghost,Kanto
1007,Casey_5765,Cinnabar Island,Water,Squirtle,6,55.5,65.2,80.7,268.1,2,9.8,516,70.1,2,1,5,1033,51,14,14,0,2,0,63,5,1,103.6,119.5,6,0,0,0,,178,66,43.7,29.01,91.22,77.91,Fire,Kanto
1008,Erika_9973,Pewter City,Fire,Charmander,1,38.8,52.6,63.9,201.0,2,1.3,204,58.1,3,0,5,1526,26,6,8,0,0,2,30,2,1,147.1,175.2,3,0,0,0,,93,42,27.8,92.41,59.83,29.21,Rock,Kanto
1009,Lara_5034,Cerulean City,Water,Squirtle,4,41.5,42.7,80.6,130.1,3,6.5,216,67.1,2,0,4,659,32,7,7,1,2,1,26,5,1,145.1,183.0,6,0,0,0,,151,48,31.8,9.03,92.83,22.59,Water,Kanto
1010,Pryce_4345,Pallet Town,Water,Squirtle,6,35.1,51.0,69.5,199.9,4,1.2,518,44.7,1,0,3,509,77,13,6,0,2,0,58,6,2,149.2,174.4,3,0,0,0,,116,54,35.8,47.77,44.87,85.55,None,Kanto
1011,Clair_5288,Cerulean City,Water,Squirtle,6,29.2,37.0,46.7,227.4,1,0.3,391,51.6,4,0,3,2459,26,16,10,0,1,1,41,4,2,158.1,167.7,3,0,0,0,,154,48,31.8,86.36,0.52,61.2,Water,Kanto
1012,Ash_1898,Cerulean City,Fire,Charmander,6,39.1,43.9,60.1,282.5,1,2.4,357,32.3,2,1,0,1035,49,10,12,1,1,2,43,6,0,133.8,134.9,2,0,0,0,,95,46,30.5,24.34,22.59,59.35,Water,Kanto
1013,Daisy_6514,Cinnabar Island,Fire,Charmander,4,38.5,51.4,55.2,98.0,1,4.5,256,39.0,4,0,2,2187,26,12,7,1,2,0,34,4,2,132.4,139.9,2,0,0,0,,96,15,9.9,43.64,14.25,22.53,Fire,Kanto
1014,Lorelei_1887,Pallet Town,Fire,Charmander,6,25.0,31.3,76.2,181.8,3,0.7,360,66.3,2,0,3,1430,54,9,8,0,2,3,42,2,2,153.1,173.1,4,0,0,0,,81,45,29.8,76.15,78.52,54.55,None,Kanto
1015,Koga_6406,Celadon City,Grass,Bulbasaur,3,29.1,35.8,59.6,294.1,4,1.8,322,76.2,5,1,7,2426,51,10,10,0,1,2,32,5,0,192.8,194.0,6,0,0,0,,109,57,37.7,99.99,70.25,61.11,Grass,Kanto
1016,Blaine_4854,Pallet Town,Grass,Bulbasaur,6,31.3,43.5,54.1,0.0,2,2.2,141,36.6,3,0,4,1735,19,7,4,1,3,0,18,4,1,104.8,138.1,3,0,0,0,,72,41,27.2,51.18,4.95,9.43,None,Kanto
1017,Tracey_2818,Pewter City,Fire,Charmander,2,25.9,33.8,53.6,221.8,1,1.8,354,36.0,3,0,3,1305,36,8,8,0,4,0,57,3,0,137.6,152.3,2,0,0,0,,60,26,17.2,19.79,7.34,51.54,Rock,Kanto
1018,Samurai_3392,Lavender Town,Fire,Charmander,6,59.2,68.0,44.3,205.5,4,13.0,182,50.3,2,1,1,362,16,4,17,1,0,0,29,5,2,157.5,158.7,6,0,0,0,,155,35,23.2,11.32,10.61,15.79,Ghost,Kanto
1019,Sabrina_2807,Saffron City,Water,Squirtle,6,73.4,85.9,64.1,183.2,4,14.7,252,63.6,4,1,3,1947,30,10,4,0,1,0,26,6,2,132.8,163.7,7,0,0,0,,191,44,29.1,30.87,40.43,27.88,Psychic,Kanto
1020,Ash_9078,Viridian City,Grass,Bulbasaur,5,37.2,54.4,58.9,206.2,3,2.1,308,62.0,3,1,3,1738,23,7,7,0,6,2,46,7,1,182.1,188.5,4,0,0,0,,74,66,43.7,89.28,55.49,42.62,Ground,Kanto
1021,Gary_3103,Celadon City,Fire,Charmander,6,38.6,77.2,80.5,242.8,3,4.1,283,84.7,2,1,7,662,56,10,6,0,1,0,30,2,1,157.3,173.3,7,0,0,0,,78,58,38.4,80.2,89.76,56.84,Grass,Kanto
1022,Agatha_8902,Vermilion City,Grass,Bulbasaur,4,31.1,45.2,81.6,301.4,2,3.7,469,65.0,4,1,6,2351,60,10,12,1,2,1,52,3,2,137.3,165.1,5,0,0,0,,96,87,57.6,72.77,89.27,72.54,Electric,Kanto
1023,Koga_6238,Fuchsia City,Fire,Charmander,4,53.0,54.1,63.6,182.6,5,7.3,435,36.8,3,0,3,1869,42,7,8,0,2,2,48,5,1,138.0,145.0,4,0,0,0,,151,64,42.4,37.67,20.72,56.59,Poison,Kanto
1024,Aya_6354,Lavender Town,Fire,Charmander,3,60.3,62.0,71.5,196.8,3,11.8,411,63.9,4,0,2,1773,46,8,8,0,2,2,51,6,1,139.8,143.2,6,0,0,0,,224,65,43.0,32.32,58.87,37.46,Ghost,Kanto
1025,Gary_9042,Celadon City,Grass,Bulbasaur,6,28.2,31.7,43.6,162.4,4,3.0,153,34.4,3,0,3,1105,22,4,5,0,1,0,25,8,1,146.4,160.3,1,0,0,0,,82,18,11.9,26.46,19.81,14.66,Grass,Kanto
1026,Tracey_6660,Fuchsia City,Water,Squirtle,3,34.8,35.0,54.5,114.9,4,2.2,192,56.7,3,0,4,1864,17,6,0,1,0,0,33,3,2,147.9,152.0,5,0,0,0,,111,31,20.5,75.62,20.67,24.52,Poison,Kanto
1027,Morty_6229,Viridian City,Water,Squirtle,4,28.2,33.2,32.9,97.5,4,0.4,176,56.6,2,0,4,461,21,7,3,0,3,2,30,10,0,183.7,213.9,5,0,0,0,,31,42,27.8,88.62,23.01,15.08,Ground,Kanto
1028,Clair_1946,Pallet Town,Water,Squirtle,4,28.8,41.5,76.8,229.4,4,1.8,155,73.6,2,1,2,1708,28,6,3,0,1,0,27,3,0,119.1,141.7,4,0,0,0,,80,17,11.3,60.77,92.3,15.35,None,Kanto
1029,Bill_2811,Saffron City,Fire,Charmander,4,23.2,44.2,83.5,152.4,1,2.2,240,59.9,3,0,0,1460,33,2,4,0,4,1,34,5,1,139.7,141.7,3,0,0,0,,65,51,33.8,40.85,75.99,16.97,Psychic,Kanto
1030,Koga_5522,Vermilion City,Fire,Charmander,6,35.5,39.1,56.6,151.3,2,3.9,378,64.8,3,0,0,2138,42,10,5,1,5,1,43,3,0,156.0,204.4,4,0,0,0,,102,57,37.7,66.79,48.8,47.08,Electric,Kanto
1031,Blaine_3066,Lavender Town,Fire,Charmander,6,40.1,44.5,65.9,198.7,2,3.0,477,63.8,2,0,1,1203,58,14,10,0,1,1,62,8,3,143.6,162.6,5,0,0,0,,94,69,45.7,48.97,77.09,78.77,Ghost,Kanto
1032,Giovanni_8202,Viridian City,Water,Squirtle,6,36.2,36.6,37.4,221.9,2,2.9,314,43.4,2,1,7,1518,52,5,11,0,3,1,47,5,0,160.4,178.2,2,0,0,0,,96,52,34.4,65.8,15.79,54.31,Ground,Kanto
1033,AJ_7356,Pewter City,Grass,Bulbasaur,6,59.0,77.2,101.9,273.1,4,8.7,499,64.1,2,1,3,898,53,9,9,1,3,1,56,7,1,124.8,142.7,6,0,0,0,,132,66,43.7,71.51,76.17,75.45,Rock,Kanto
1034,Koga_4761,Cerulean City,Water,Squirtle,6,52.3,61.5,76.3,184.2,2,10.5,233,72.9,2,1,4,1384,22,5,2,0,2,0,24,3,1,125.1,128.3,5,0,0,0,,113,30,19.9,60.97,65.76,10.49,Water,Kanto
1035,Falkner_8083,Celadon City,Fire,Charmander,5,31.3,55.4,50.5,217.0,5,0.3,526,46.2,3,0,4,1607,68,14,9,0,1,0,61,3,1,132.2,144.9,3,0,0,0,,83,82,54.3,51.26,18.74,82.76,Grass,Kanto
1036,Gary_5434,Saffron City,Fire,Charmander,4,36.8,56.8,68.2,191.5,1,2.1,213,27.5,4,0,0,1947,21,8,3,0,4,0,31,5,0,144.9,147.9,2,0,0,0,,87,38,25.2,4.01,37.58,29.92,Psychic,Kanto
1037,Giselle_5975,Viridian City,Water,Squirtle,5,24.7,25.6,50.2,102.8,1,2.4,99,63.1,3,0,2,1619,23,8,4,0,0,1,14,4,0,108.5,116.2,3,0,0,0,,48,27,17.9,72.96,23.07,2.31,Ground,Kanto
1038,Yellow_3503,Cinnabar Island,Water,Squirtle,6,32.7,40.2,86.7,200.2,1,1.3,410,72.9,4,0,6,2575,62,12,3,1,1,0,41,4,3,162.0,170.3,6,0,0,0,,80,67,44.4,46.87,94.68,66.3,Fire,Kanto
1039,Falkner_5290,Fuchsia City,Water,Squirtle,4,38.5,46.3,73.9,326.1,4,1.2,555,68.2,3,1,4,1820,57,11,14,0,2,2,72,5,3,172.4,178.7,6,0,0,0,,107,54,35.8,83.26,67.25,93.12,Poison,Kanto
1040,Surge_9655,Cinnabar Island,Water,Squirtle,3,38.2,48.8,65.9,278.9,2,4.2,243,51.4,3,1,4,2058,37,9,7,1,0,4,26,2,2,134.1,151.0,4,0,0,0,,118,54,35.8,86.54,77.36,36.74,Fire,Kanto
1041,AJ_9920,Cinnabar Island,Water,Squirtle,6,64.5,71.3,53.4,258.2,1,11.1,396,58.2,2,1,0,1373,42,15,13,0,3,1,46,5,1,123.1,128.4,6,0,0,0,,247,48,31.8,0.53,65.0,40.25,Fire,Kanto
1042,Janine_5922,Celadon City,Fire,Charmander,4,22.9,27.5,49.1,174.9,3,0.7,169,31.6,4,0,3,1803,19,5,3,0,3,1,30,7,1,131.0,148.2,2,0,0,0,,40,50,33.1,58.35,0.06,11.79,Grass,Kanto
1043,Giselle_3646,Cinnabar Island,Fire,Charmander,6,31.5,39.7,59.7,128.0,1,1.0,337,35.1,2,0,0,1012,42,5,10,0,4,0,51,2,0,158.9,162.4,2,0,0,0,,48,40,26.5,2.7,55.44,55.64,Fire,Kanto
1044,Green_3067,Saffron City,Water,Squirtle,6,22.5,25.0,75.7,194.0,4,0.9,170,54.9,1,0,2,547,25,6,6,0,4,2,26,3,3,116.5,129.9,4,0,0,0,,28,44,29.1,55.14,81.87,21.1,Psychic,Kanto
1045,Joe_5178,Lavender Town,Fire,Charmander,4,33.7,38.2,64.9,237.5,3,0.2,379,31.0,3,0,4,1834,63,14,2,0,2,0,49,7,1,165.0,175.2,2,0,0,0,,96,77,51.0,53.04,20.32,75.66,Ghost,Kanto
1046,Green_7589,Cinnabar Island,Fire,Charmander,2,19.4,21.5,64.8,164.5,1,0.2,304,46.4,4,0,5,1839,27,4,2,1,4,1,34,4,0,153.5,159.0,1,0,0,0,,68,34,22.5,66.58,13.6,41.66,Fire,Kanto
1047,Gold_4960,Pallet Town,Grass,Bulbasaur,1,34.2,48.9,60.6,176.1,4,2.2,523,45.2,3,0,1,1738,45,10,8,1,3,1,53,3,4,94.5,97.9,4,0,0,0,,63,59,39.1,8.92,30.16,65.88,None,Kanto
1048,Lara_5975,Saffron City,Water,Squirtle,6,70.0,72.7,55.8,333.4,6,12.1,540,58.7,3,1,8,2142,45,20,18,1,3,0,65,5,2,154.7,166.7,8,1,1,1,570.0,208,79,52.3,54.59,35.15,62.24,Psychic,Kanto
1049,Bruno_9105,Pewter City,Fire,Charmander,4,38.0,43.9,52.5,100.8,2,5.7,101,46.4,2,0,3,1319,27,6,6,0,2,1,14,8,3,160.6,168.7,4,0,0,0,,127,25,16.6,64.04,6.28,14.5,Rock,Kanto
1050,Richie_5648,Saffron City,Grass,Bulbasaur,6,59.7,67.3,66.0,243.9,1,8.5,449,61.3,5,1,4,2063,54,17,15,1,4,3,54,7,1,126.1,136.0,5,0,0,0,,182,71,47.0,21.99,88.22,72.47,Psychic,Kanto
1051,Red_8405,Celadon City,Fire,Charmander,6,38.4,65.4,66.7,249.8,3,3.8,365,52.4,4,1,3,2158,35,8,1,1,4,0,48,4,2,119.9,169.4,3,0,0,0,,104,69,45.7,53.75,43.98,29.85,Grass,Kanto
1052,Duplica_3652,Saffron City,Water,Squirtle,6,49.5,53.9,68.4,194.0,2,8.8,508,79.8,2,0,6,1275,48,7,15,0,2,0,54,3,2,157.5,158.1,6,0,0,0,,119,52,34.4,72.91,53.74,69.77,Psychic,Kanto
1053,Duplica_8427,Lavender Town,Grass,Bulbasaur,6,30.2,32.4,66.4,225.3,1,4.5,597,58.7,3,0,1,1630,59,20,12,0,5,0,70,2,3,166.8,184.2,3,0,0,0,,116,81,53.6,29.2,83.61,97.01,Ghost,Kanto
1054,Will_4422,Lavender Town,Water,Squirtle,4,30.3,60.1,81.5,217.5,5,1.0,557,69.1,2,0,9,1316,80,12,20,0,6,0,68,7,1,153.2,154.6,6,0,0,0,,159,112,74.2,75.96,79.2,98.73,Ghost,Kanto
1055,AJ_8602,Celadon City,Water,Squirtle,5,34.3,50.4,62.3,251.8,1,2.3,249,52.5,3,1,4,1535,30,11,5,0,0,0,32,9,4,177.4,178.5,2,0,0,0,,51,45,29.8,84.83,13.41,45.41,Grass,Kanto
1056,Richie_4724,Viridian City,Fire,Charmander,5,41.8,42.1,72.8,286.5,3,0.4,526,54.1,3,1,3,1343,70,9,16,0,3,1,53,3,1,161.2,162.9,4,0,0,0,,61,81,53.6,37.69,60.32,86.67,Ground,Kanto
1057,Koji_8770,Cerulean City,Fire,Charmander,6,25.1,27.8,46.5,250.4,2,2.5,334,33.8,3,1,2,1507,32,12,16,0,1,1,53,2,2,177.9,191.9,1,0,0,0,,89,63,41.7,92.94,6.52,67.47,Water,Kanto
1058,Richie_4922,Viridian City,Fire,Charmander,6,37.1,49.7,50.0,274.0,1,0.4,422,21.5,3,1,3,1734,55,7,15,0,1,3,53,2,0,104.0,118.6,1,0,0,0,,129,62,41.1,25.47,14.97,74.36,Ground,Kanto
1059,Janine_2181,Lavender Town,Grass,Bulbasaur,4,36.2,37.5,72.1,206.3,3,2.5,138,65.0,2,1,6,1017,14,6,6,0,4,0,24,3,1,161.4,190.1,4,0,0,0,,56,44,29.1,71.93,71.08,31.29,Ghost,Kanto
1060,Lara_3224,Fuchsia City,Grass,Bulbasaur,4,64.5,77.4,88.4,252.8,2,11.9,452,79.2,3,1,1,1643,42,11,12,1,2,1,51,2,1,126.8,165.3,7,0,0,0,,211,52,34.4,15.99,88.42,64.45,Poison,Kanto
1061,Jasmine_1342,Cinnabar Island,Grass,Bulbasaur,1,35.1,40.4,67.7,177.6,6,3.6,296,60.3,2,0,3,647,40,7,7,0,1,2,30,7,1,125.2,125.3,5,0,0,0,,78,52,34.4,68.2,33.72,43.58,Fire,Kanto
1062,Will_1694,Viridian City,Fire,Charmander,3,29.3,39.8,81.0,278.3,2,0.7,467,51.9,2,1,3,1172,59,15,12,1,2,2,68,0,1,153.2,161.3,4,0,0,0,,65,50,33.1,14.07,95.21,80.91,Ground,Kanto
1063,Blue_3633,Saffron City,Fire,Charmander,6,44.8,53.2,75.2,273.2,4,3.0,361,58.8,3,1,3,1160,49,7,12,1,4,0,50,8,0,115.3,121.3,5,0,0,0,,93,55,36.4,44.49,94.96,67.93,Psychic,Kanto
1064,Pryce_2120,Cinnabar Island,Fire,Charmander,2,39.6,40.3,72.6,264.3,4,4.0,379,53.5,2,1,2,1269,44,9,9,1,3,1,52,10,0,153.7,156.7,5,0,0,0,,93,45,29.8,80.69,53.65,60.43,Fire,Kanto
1065,Janine_3889,Pewter City,Fire,Charmander,5,34.1,38.0,42.6,215.6,1,2.3,236,36.7,4,1,2,2615,35,4,8,1,1,1,33,1,1,118.3,140.0,2,0,0,0,,43,38,25.2,65.94,5.56,39.53,Rock,Kanto
1066,Casey_9066,Pallet Town,Water,Squirtle,6,47.4,51.8,51.5,187.5,1,7.6,223,56.8,3,1,7,1880,26,5,1,0,1,0,46,7,2,133.1,138.5,3,0,0,0,,102,49,32.5,88.89,20.27,13.49,None,Kanto
1067,Lorelei_4310,Fuchsia City,Water,Squirtle,3,41.7,56.8,80.4,254.3,1,2.1,253,67.7,2,1,0,681,17,11,3,0,2,0,40,3,2,116.0,138.6,6,0,0,0,,97,34,22.5,46.88,77.79,31.18,Poison,Kanto
1068,James_3379,Cinnabar Island,Fire,Charmander,3,18.2,26.1,53.9,112.2,1,1.1,96,22.1,3,0,0,1393,30,4,2,1,1,0,20,2,2,146.7,151.8,1,0,0,0,,104,33,21.9,1.34,41.62,9.02,Fire,Kanto
1069,Jasmine_2611,Pewter City,Fire,Charmander,6,56.1,64.3,57.5,184.6,4,9.8,329,67.5,3,1,4,1887,45,4,8,1,2,1,34,5,0,149.4,163.0,7,0,0,0,,130,46,30.5,99.07,33.76,36.66,Rock,Kanto
1070,Brock_2808,Cerulean City,Grass,Bulbasaur,6,64.0,64.1,73.9,247.9,2,9.4,349,91.9,2,1,5,1056,47,10,6,0,5,1,51,4,1,154.0,156.3,8,1,1,1,352.0,152,67,44.4,74.25,89.27,44.01,Water,Kanto
1071,Surge_1064,Pewter City,Water,Squirtle,6,36.6,52.9,32.0,195.6,1,4.8,377,25.4,2,0,0,1027,40,8,9,0,2,0,36,2,3,136.7,138.6,1,0,0,0,,168,57,37.7,2.05,14.37,59.55,Rock,Kanto
1072,Pryce_1861,Pewter City,Grass,Bulbasaur,2,49.6,74.9,72.9,203.1,5,6.7,279,48.7,3,1,5,1562,40,12,10,0,1,2,36,9,1,105.6,113.7,5,0,0,0,,84,66,43.7,48.92,76.08,50.72,Rock,Kanto
1073,Casey_7025,Saffron City,Fire,Charmander,3,37.8,46.7,57.9,279.1,2,0.5,369,49.6,4,1,4,2211,56,8,8,0,0,2,43,8,3,206.4,213.8,3,0,0,0,,91,79,52.3,88.54,22.66,75.19,Psychic,Kanto
1074,Stella_1967,Cerulean City,Fire,Charmander,3,39.8,48.7,63.6,68.6,1,6.1,10,47.4,3,0,3,1650,7,2,14,1,3,1,8,5,1,126.4,138.8,5,0,0,0,,111,17,11.3,9.03,56.15,6.37,Water,Kanto
1075,Lorelei_8747,Cinnabar Island,Fire,Charmander,4,31.7,33.7,59.1,146.7,1,1.3,248,26.3,3,0,4,1631,35,14,4,1,1,2,23,4,0,169.3,183.4,1,0,0,0,,81,49,32.5,17.31,36.97,29.73,Fire,Kanto
1076,AJ_3568,Pallet Town,Grass,Bulbasaur,4,28.7,29.0,94.6,284.6,4,0.5,431,79.2,4,1,2,2202,45,9,6,1,4,1,43,7,2,172.7,183.8,6,0,0,0,,53,52,34.4,93.68,85.82,66.41,None,Kanto
1077,Koji_8025,Cerulean City,Water,Squirtle,4,41.8,58.9,66.8,158.9,3,3.4,298,50.3,3,0,3,1441,44,6,12,0,2,1,40,3,2,146.7,146.8,4,0,0,0,,136,51,33.8,53.56,62.84,42.7,Water,Kanto
1078,Gold_8998,Celadon City,Water,Squirtle,4,74.0,97.5,65.3,299.0,2,15.0,590,74.9,3,1,2,1970,81,13,17,1,4,3,63,5,2,150.7,167.9,7,0,0,0,,165,54,35.8,84.4,27.94,85.25,Grass,Kanto
1079,Lara_7635,Lavender Town,Grass,Bulbasaur,6,59.7,87.2,59.8,282.9,5,10.1,474,77.0,3,1,3,1836,56,11,15,0,2,0,55,7,1,158.6,160.7,8,1,1,1,505.0,125,62,41.1,94.01,46.38,69.71,Ghost,Kanto
1080,Gold_8157,Vermilion City,Water,Squirtle,1,35.7,36.8,79.1,286.2,6,0.4,534,64.5,3,0,2,2039,70,11,12,0,1,0,52,3,2,162.1,162.4,5,0,0,0,,76,59,39.1,61.5,86.88,97.41,Electric,Kanto
1081,Karen_6044,Cinnabar Island,Grass,Bulbasaur,3,39.2,39.7,58.3,173.7,3,3.7,149,49.5,3,1,0,1231,11,6,4,0,1,1,17,4,1,96.0,123.9,3,0,0,0,,77,13,8.6,8.56,63.14,11.46,Fire,Kanto
1082,Blue_5299,Fuchsia City,Grass,Bulbasaur,3,50.2,50.6,50.7,212.1,1,2.2,514,14.4,3,0,1,1792,66,14,13,0,2,2,43,5,3,131.5,151.2,0,0,0,0,,47,55,36.4,34.5,1.8,87.83,Poison,Kanto
1083,Bruno_6719,Viridian City,Fire,Charmander,3,36.4,49.5,60.4,200.9,4,1.2,511,54.9,4,0,6,2394,52,12,14,0,1,1,49,2,0,150.5,152.2,4,0,0,0,,88,67,44.4,89.28,30.35,82.33,Ground,Kanto
1084,Giovanni_4140,Lavender Town,Water,Squirtle,6,83.0,99.2,46.1,251.9,6,15.0,518,68.5,2,1,5,1600,47,11,12,1,2,0,60,4,0,149.7,167.6,8,1,1,1,529.0,235,72,47.7,50.88,13.82,58.65,Ghost,Kanto
1085,Aya_9521,Pewter City,Fire,Charmander,6,44.4,63.0,85.6,164.2,6,2.8,194,51.5,3,1,2,1636,26,10,2,0,0,0,30,1,1,73.1,82.0,6,0,0,0,,68,32,21.2,25.12,74.52,23.39,Rock,Kanto
1086,Ash_6416,Fuchsia City,Water,Squirtle,3,51.3,51.5,84.0,204.0,2,5.8,526,69.5,3,0,9,1862,70,11,15,0,5,2,53,3,1,130.4,148.5,6,0,0,0,,121,63,41.7,85.93,67.21,83.6,Poison,Kanto
1087,Falkner_9487,Pewter City,Grass,Bulbasaur,4,39.0,51.1,60.5,122.5,2,1.9,157,41.4,5,0,1,2865,25,5,4,0,0,0,31,5,0,102.7,109.5,2,0,0,0,,110,52,34.4,22.4,25.43,19.98,Rock,Kanto
1088,Joe_5022,Pallet Town,Grass,Bulbasaur,6,58.2,62.3,70.4,188.4,3,15.0,265,60.3,3,0,1,1893,29,5,3,1,2,0,34,2,3,159.7,161.6,6,0,0,0,,185,51,33.8,21.08,63.22,12.62,None,Kanto
1089,Sabrina_8583,Celadon City,Fire,Charmander,6,72.6,80.8,54.1,281.5,2,9.6,556,48.7,1,1,1,945,59,12,9,0,3,0,69,6,3,158.7,174.4,5,0,0,0,,145,69,45.7,33.71,17.3,98.4,Grass,Kanto
1090,Pryce_5630,Fuchsia City,Water,Squirtle,6,53.2,62.2,67.9,183.3,3,5.4,465,77.3,3,0,4,1910,54,11,11,1,1,1,59,6,1,187.6,190.6,8,1,1,1,483.0,97,73,48.3,94.06,55.01,78.16,Poison,Kanto
1091,Whitney_2976,Saffron City,Fire,Charmander,4,42.5,44.9,59.9,200.8,3,3.9,311,48.8,4,1,7,2417,41,5,12,0,5,1,33,2,1,164.7,183.1,3,0,0,0,,20,76,50.3,84.7,37.88,48.21,Psychic,Kanto
1092,Giselle_9787,Saffron City,Fire,Charmander,3,26.8,28.1,92.8,176.7,4,1.1,342,52.9,4,0,6,1873,46,8,4,1,3,0,47,7,1,142.7,143.2,3,0,0,0,,88,69,45.7,96.02,92.15,52.83,Psychic,Kanto
1093,Blue_8017,Cinnabar Island,Fire,Charmander,2,38.1,67.7,90.4,162.3,1,2.0,487,72.3,4,0,4,1728,65,10,12,1,1,0,65,4,1,170.6,177.9,5,0,0,0,,20,47,31.1,72.48,75.86,80.45,Fire,Kanto
1094,Bill_5316,Celadon City,Grass,Bulbasaur,4,31.4,35.4,76.2,127.3,2,0.9,149,62.6,2,0,1,919,22,3,6,1,0,0,20,9,2,144.3,151.0,4,0,0,0,,81,41,27.2,88.19,81.11,8.86,Grass,Kanto
1095,Brock_1059,Viridian City,Fire,Charmander,6,30.7,34.1,41.1,242.2,2,3.2,232,46.6,3,1,1,1775,27,5,6,0,3,0,36,8,4,123.7,137.3,2,0,0,0,,136,41,27.2,78.11,3.11,27.26,Ground,Kanto
