trainer_id,battle_round,opponent,opponent_type,team_level,strategy_score,type_coverage,fatigue,morale,pokemon_health_entering,item_used,item_type,battle_won,damage_taken,damage_dealt,turns,still_in_tournament
402,3,Agatha,Ghost,66,81.5,2,16.99,100.0,72.3,0,none,1,31.4,58.0,7,1
402,4,Lance,Dragon,66,81.5,2,27.71,100.0,80.9,1,revive,1,8.8,42.9,6,1
403,1,Lorelei,Ice,51,40.6,5,0.0,56.16,100.0,0,none,1,29.3,48.7,6,1
403,2,Bruno,Fighting,51,40.6,5,10.49,73.71,70.7,0,none,1,15.4,50.1,2,1
403,3,Agatha,Ghost,51,40.6,5,21.64,87.23,55.3,0,none,1,39.9,38.0,8,1
403,4,Lance,Dragon,51,40.6,5,32.8,96.52,15.4,0,none,1,37.1,29.4,3,1
404,1,Lorelei,Ice,46,83.9,5,0.0,89.26,100.0,0,none,1,10.8,34.4,4,1
404,2,Bruno,Fighting,46,83.9,5,7.62,100.0,89.2,0,none,1,14.5,60.7,9,1
404,3,Agatha,Ghost,46,83.9,5,25.19,100.0,74.7,0,none,1,33.2,45.7,4,1
404,4,Lance,Dragon,46,83.9,5,38.39,100.0,41.5,0,none,1,31.7,45.5,7,1
405,1,Lorelei,Ice,55,49.1,5,0.0,79.18,100.0,0,none,1,25.0,27.3,8,1
405,2,Bruno,Fighting,55,49.1,5,8.34,91.2,75.0,0,none,1,30.7,36.5,7,1
405,3,Agatha,Ghost,55,49.1,5,19.83,100.0,44.3,0,none,0,16.3,39.2,4,1
405,4,Lance,Dragon,55,49.1,5,35.94,91.7,28.0,0,none,0,0.0,0.0,0,0
406,1,Lorelei,Ice,59,77.6,3,0.0,70.31,100.0,0,none,1,27.6,59.9,5,1
406,2,Bruno,Fighting,59,77.6,3,10.63,100.0,100.0,1,revive,0,18.9,37.1,6,1
406,3,Agatha,Ghost,59,77.6,3,23.9,79.74,81.1,0,none,0,0.0,0.0,0,0
406,4,Lance,Dragon,59,77.6,3,23.9,79.74,81.1,0,none,0,0.0,0.0,0,0
407,1,Lorelei,Ice,36,56.8,4,0.0,48.02,100.0,0,none,1,8.5,33.6,3,1
407,2,Bruno,Fighting,36,56.8,4,10.41,60.97,91.5,0,none,1,8.7,36.2,5,1
407,3,Agatha,Ghost,36,56.8,4,16.7,76.18,82.8,0,none,1,31.1,32.3,7,1
407,4,Lance,Dragon,36,56.8,4,25.78,94.11,51.7,0,none,0,27.9,37.9,5,1
408,1,Lorelei,Ice,60,68.1,2,0.0,59.62,100.0,0,none,1,9.9,48.9,5,1
408,2,Bruno,Fighting,60,68.1,2,12.01,77.79,90.1,0,none,1,23.3,47.0,4,1
408,3,Agatha,Ghost,60,68.1,2,25.7,90.28,66.8,0,none,1,19.0,57.3,7,1
408,4,Lance,Dragon,60,68.1,2,34.13,100.0,47.8,0,none,1,21.5,48.8,9,1
409,1,Lorelei,Ice,70,38.9,2,0.0,69.01,100.0,0,none,1,28.4,62.0,6,1
409,2,Bruno,Fighting,70,38.9,2,8.14,84.35,71.6,0,none,1,18.1,50.5,3,1
409,3,Agatha,Ghost,70,38.9,2,21.57,100.0,53.5,0,none,1,31.1,39.3,8,1
409,4,Lance,Dragon,70,38.9,2,32.87,100.0,22.4,0,none,0,32.1,39.2,9,1
410,1,Lorelei,Ice,58,69.7,1,0.0,70.16,100.0,0,none,1,33.3,31.2,5,1
410,2,Bruno,Fighting,58,69.7,1,7.06,83.69,66.7,0,none,1,9.1,33.3,6,1
410,3,Agatha,Ghost,58,69.7,1,20.6,95.33,57.6,0,none,1,20.5,53.8,4,1
410,4,Lance,Dragon,58,69.7,1,34.83,100.0,37.1,0,none,1,22.4,56.3,8,1
411,1,Lorelei,Ice,49,63.9,5,0.0,68.5,100.0,0,none,1,18.6,37.9,6,1
411,2,Bruno,Fighting,49,63.9,5,10.91,82.74,81.4,0,none,0,13.9,47.0,7,1
411,3,Agatha,Ghost,49,63.9,5,20.3,61.43,67.5,0,none,0,0.0,0.0,0,0
411,4,Lance,Dragon,49,63.9,5,20.3,61.43,67.5,0,none,0,0.0,0.0,0,0
412,1,Lorelei,Ice,64,55.4,4,0.0,63.12,100.0,0,none,1,21.2,40.3,4,1
412,2,Bruno,Fighting,64,55.4,4,14.82,80.21,78.8,0,none,1,31.2,42.4,1,1
412,3,Agatha,Ghost,64,55.4,4,20.06,93.33,47.6,0,none,0,17.5,40.8,6,1
412,4,Lance,Dragon,64,55.4,4,38.8,68.96,30.1,0,none,0,0.0,0.0,0,0
413,1,Lorelei,Ice,53,45.9,1,0.0,69.56,100.0,0,none,1,37.4,47.4,7,1
413,2,Bruno,Fighting,53,45.9,1,6.02,83.06,62.6,0,none,1,13.6,23.2,6,1
413,3,Agatha,Ghost,53,45.9,1,10.91,100.0,49.0,0,none,1,29.1,34.3,12,1
413,4,Lance,Dragon,53,45.9,1,26.97,100.0,19.9,0,none,0,17.9,61.7,5,1
414,1,Lorelei,Ice,60,38.5,2,0.0,67.33,100.0,0,none,1,9.6,38.0,7,1
414,2,Bruno,Fighting,60,38.5,2,5.88,87.4,90.4,0,none,1,27.5,42.0,5,1
414,3,Agatha,Ghost,60,38.5,2,22.43,100.0,62.9,0,none,1,15.5,48.5,5,1
414,4,Lance,Dragon,60,38.5,2,30.1,100.0,47.4,0,none,1,24.6,56.8,8,1
415,1,Lorelei,Ice,53,50.9,3,0.0,84.47,100.0,0,none,1,21.5,42.0,8,1
415,2,Bruno,Fighting,53,50.9,3,14.27,100.0,78.5,0,none,1,29.6,53.4,4,1
415,3,Agatha,Ghost,53,50.9,3,23.56,100.0,48.9,0,none,1,16.9,52.5,4,1
415,4,Lance,Dragon,53,50.9,3,32.26,100.0,72.0,1,revive,1,27.6,40.9,8,1
416,1,Lorelei,Ice,66,92.1,4,0.0,82.98,100.0,0,none,1,4.6,58.0,4,1
416,2,Bruno,Fighting,66,92.1,4,8.7,96.08,95.4,0,none,1,20.3,53.3,10,1
416,3,Agatha,Ghost,66,92.1,4,16.98,100.0,75.1,0,none,1,16.8,65.7,7,1
416,4,Lance,Dragon,66,92.1,4,26.44,100.0,58.3,0,none,1,33.0,43.7,2,1
417,1,Lorelei,Ice,42,72.2,2,0.0,67.77,100.0,0,none,0,23.8,27.8,4,1
417,2,Bruno,Fighting,42,72.2,2,17.44,55.73,76.2,0,none,0,0.0,0.0,0,0
417,3,Agatha,Ghost,42,72.2,2,17.44,55.73,76.2,0,none,0,0.0,0.0,0,0
417,4,Lance,Dragon,42,72.2,2,17.44,55.73,76.2,0,none,0,0.0,0.0,0,0
418,1,Lorelei,Ice,54,46.3,3,0.0,55.86,100.0,0,none,1,17.3,38.5,5,1
418,2,Bruno,Fighting,54,46.3,3,9.52,70.8,82.7,0,none,1,27.3,51.6,3,1
418,3,Agatha,Ghost,54,46.3,3,19.31,88.37,55.4,0,none,1,30.0,39.9,6,1
418,4,Lance,Dragon,54,46.3,3,28.71,99.5,25.4,0,none,0,32.1,50.2,8,1
419,1,Lorelei,Ice,46,66.1,1,0.0,57.74,100.0,0,none,1,24.2,29.9,6,1
419,2,Bruno,Fighting,46,66.1,1,6.91,70.17,75.8,0,none,1,15.4,20.6,6,1
419,3,Agatha,Ghost,46,66.1,1,13.38,80.96,60.4,0,none,1,30.6,49.5,13,1
419,4,Lance,Dragon,46,66.1,1,28.35,89.96,59.8,1,potion,0,22.5,28.2,5,1
420,1,Lorelei,Ice,59,82.1,3,0.0,95.61,100.0,0,none,1,14.5,67.5,5,1
420,2,Bruno,Fighting,59,82.1,3,9.04,100.0,85.5,0,none,1,3.3,55.6,7,1
420,3,Agatha,Ghost,59,82.1,3,22.72,100.0,82.2,0,none,1,30.7,54.8,4,1
420,4,Lance,Dragon,59,82.1,3,31.54,100.0,51.5,0,none,0,30.8,32.4,1,1
421,1,Lorelei,Ice,57,59.2,4,0.0,68.02,100.0,0,none,1,19.9,47.7,6,1
421,2,Bruno,Fighting,57,59.2,4,9.25,77.92,80.1,0,none,1,34.7,39.8,3,1
421,3,Agatha,Ghost,57,59.2,4,20.67,93.27,100.0,1,full_restore,1,12.0,38.0,6,1
421,4,Lance,Dragon,57,59.2,4,29.91,100.0,88.0,0,none,1,40.5,35.0,8,1
422,1,Lorelei,Ice,51,60.2,5,0.0,68.33,100.0,0,none,1,41.2,45.2,5,1
422,2,Bruno,Fighting,51,60.2,5,12.34,90.02,58.8,0,none,1,12.7,24.1,8,1
422,3,Agatha,Ghost,51,60.2,5,21.23,100.0,46.1,0,none,1,23.0,40.5,3,1
422,4,Lance,Dragon,51,60.2,5,36.13,100.0,23.1,0,none,0,22.6,58.3,10,1
423,1,Lorelei,Ice,37,56.2,2,0.0,67.94,100.0,0,none,0,0.0,8.0,1,1
423,2,Bruno,Fighting,37,56.2,2,14.28,41.66,100.0,0,none,0,0.0,0.0,0,0
423,3,Agatha,Ghost,37,56.2,2,14.28,41.66,100.0,0,none,0,0.0,0.0,0,0
423,4,Lance,Dragon,37,56.2,2,14.28,41.66,100.0,0,none,0,0.0,0.0,0,0
424,1,Lorelei,Ice,64,61.4,4,0.0,57.96,100.0,0,none,1,8.6,38.0,8,1
424,2,Bruno,Fighting,64,61.4,4,7.21,71.71,91.4,0,none,1,31.6,40.7,5,1
424,3,Agatha,Ghost,64,61.4,4,14.52,98.39,59.8,0,none,0,30.9,38.4,4,1
424,4,Lance,Dragon,64,61.4,4,29.58,78.32,28.9,0,none,0,0.0,0.0,0,0
425,1,Lorelei,Ice,52,66.0,4,0.0,77.57,100.0,0,none,1,26.6,29.7,2,1
425,2,Bruno,Fighting,52,66.0,4,13.18,86.18,73.4,0,none,1,15.5,23.2,4,1
425,3,Agatha,Ghost,52,66.0,4,24.52,96.71,57.9,0,none,1,20.5,37.8,5,1
425,4,Lance,Dragon,52,66.0,4,30.56,100.0,37.4,0,none,0,10.3,46.0,10,1
426,1,Lorelei,Ice,65,66.2,3,0.0,63.6,100.0,0,none,1,8.9,50.6,7,1
426,2,Bruno,Fighting,65,66.2,3,16.96,77.32,91.1,0,none,1,25.1,26.8,12,1
426,3,Agatha,Ghost,65,66.2,3,28.31,95.83,66.0,0,none,1,31.2,46.9,6,1
426,4,Lance,Dragon,65,66.2,3,34.52,100.0,34.8,0,none,1,34.5,46.2,9,1
427,1,Lorelei,Ice,48,90.0,6,0.0,71.78,100.0,0,none,1,11.0,40.2,10,1
427,2,Bruno,Fighting,48,90.0,6,10.94,90.31,89.0,0,none,1,14.9,42.4,4,1
427,3,Agatha,Ghost,48,90.0,6,20.8,97.0,74.1,0,none,1,10.5,20.6,8,1
427,4,Lance,Dragon,48,90.0,6,28.65,100.0,63.6,0,none,0,10.3,35.6,8,1
428,1,Lorelei,Ice,49,35.3,5,0.0,68.13,100.0,0,none,1,20.6,40.6,4,1
428,2,Bruno,Fighting,49,35.3,5,9.95,87.14,79.4,0,none,1,20.4,52.1,6,1
428,3,Agatha,Ghost,49,35.3,5,20.47,100.0,59.0,0,none,1,27.9,29.6,4,1
428,4,Lance,Dragon,49,35.3,5,27.46,100.0,31.1,0,none,0,19.5,16.5,4,1
429,1,Lorelei,Ice,66,69.2,2,0.0,60.66,100.0,0,none,1,20.2,46.0,8,1
429,2,Bruno,Fighting,66,69.2,2,10.99,75.8,79.8,1,x_attack,1,37.8,55.3,4,1
429,3,Agatha,Ghost,66,69.2,2,17.66,84.99,42.0,0,none,1,33.6,41.9,4,1
429,4,Lance,Dragon,66,69.2,2,32.02,96.14,8.4,0,none,1,27.3,61.4,5,1
430,1,Lorelei,Ice,46,53.8,4,0.0,52.88,100.0,0,none,1,12.1,44.9,9,1
430,2,Bruno,Fighting,46,53.8,4,14.91,66.04,87.9,0,none,1,29.5,40.0,11,1
430,3,Agatha,Ghost,46,53.8,4,24.68,83.77,58.4,0,none,1,23.4,44.7,3,1
430,4,Lance,Dragon,46,53.8,4,33.4,87.96,35.0,0,none,1,32.9,41.8,8,1
431,1,Lorelei,Ice,56,62.2,6,0.0,54.69,100.0,0,none,1,7.6,56.0,7,1
431,2,Bruno,Fighting,56,62.2,6,14.31,74.89,92.4,0,none,1,18.5,51.2,10,1
431,3,Agatha,Ghost,56,62.2,6,29.16,86.81,73.9,0,none,1,30.3,25.1,6,1
431,4,Lance,Dragon,56,62.2,6,35.59,99.54,43.6,0,none,1,28.0,30.0,7,1
432,1,Lorelei,Ice,55,54.3,4,0.0,64.61,100.0,0,none,1,14.6,42.0,10,1
432,2,Bruno,Fighting,55,54.3,4,10.6,82.79,85.4,0,none,1,19.9,51.7,6,1
432,3,Agatha,Ghost,55,54.3,4,20.71,100.0,65.5,0,none,1,30.2,42.4,8,1
432,4,Lance,Dragon,55,54.3,4,31.94,100.0,35.3,0,none,0,41.0,58.7,8,1
433,1,Lorelei,Ice,44,61.3,5,0.0,76.38,100.0,0,none,1,17.1,57.4,6,1
433,2,Bruno,Fighting,44,61.3,5,8.84,100.0,82.9,0,none,1,40.6,44.3,6,1
433,3,Agatha,Ghost,44,61.3,5,21.26,100.0,42.3,0,none,1,30.6,41.2,3,1
433,4,Lance,Dragon,44,61.3,5,28.72,100.0,11.7,0,none,1,28.3,53.3,5,1
434,1,Lorelei,Ice,54,61.5,5,0.0,65.61,100.0,0,none,1,10.6,52.8,3,1
434,2,Bruno,Fighting,54,61.5,5,8.5,89.33,89.4,0,none,1,31.6,34.4,6,1
434,3,Agatha,Ghost,54,61.5,5,19.08,98.96,57.8,0,none,1,18.5,44.5,4,1
434,4,Lance,Dragon,54,61.5,5,28.96,100.0,39.3,0,none,0,36.3,59.2,9,1
435,1,Lorelei,Ice,66,39.9,6,0.0,67.63,100.0,0,none,0,26.5,27.2,9,1
435,2,Bruno,Fighting,66,39.9,6,9.85,50.3,73.5,0,none,0,0.0,0.0,0,0
435,3,Agatha,Ghost,66,39.9,6,9.85,50.3,73.5,0,none,0,0.0,0.0,0,0
435,4,Lance,Dragon,66,39.9,6,9.85,50.3,73.5,0,none,0,0.0,0.0,0,0
436,1,Lorelei,Ice,52,45.6,3,0.0,58.49,100.0,0,none,1,33.9,43.1,4,1
436,2,Bruno,Fighting,52,45.6,3,11.97,75.94,66.1,0,none,1,19.0,46.2,6,1
436,3,Agatha,Ghost,52,45.6,3,14.4,89.7,47.1,0,none,1,38.0,41.4,4,1
436,4,Lance,Dragon,52,45.6,3,26.84,100.0,69.1,1,full_restore,1,41.7,35.0,3,1
437,1,Lorelei,Ice,64,41.1,3,0.0,78.81,100.0,0,none,1,19.7,31.3,4,1
437,2,Bruno,Fighting,64,41.1,3,8.3,95.82,80.3,0,none,1,31.9,51.2,7,1
437,3,Agatha,Ghost,64,41.1,3,13.66,100.0,48.4,0,none,1,30.4,42.1,5,1
437,4,Lance,Dragon,64,41.1,3,22.63,100.0,78.0,1,full_restore,1,35.5,71.0,3,1
438,1,Lorelei,Ice,64,46.5,3,0.0,75.53,100.0,0,none,1,30.6,47.9,4,1
438,2,Bruno,Fighting,64,46.5,3,3.14,81.44,69.4,0,none,1,20.0,28.6,1,1
438,3,Agatha,Ghost,64,46.5,3,13.52,99.1,49.4,0,none,0,26.6,43.9,5,1
438,4,Lance,Dragon,64,46.5,3,27.33,92.28,22.8,0,none,0,0.0,0.0,0,0
439,1,Lorelei,Ice,55,85.9,2,0.0,51.64,100.0,0,none,1,16.5,57.6,9,1
439,2,Bruno,Fighting,55,85.9,2,11.98,73.35,83.5,0,none,1,15.9,45.0,9,1
439,3,Agatha,Ghost,55,85.9,2,25.29,92.39,67.6,0,none,1,4.0,65.6,9,1
439,4,Lance,Dragon,55,85.9,2,35.55,100.0,63.6,0,none,1,26.2,46.7,8,1
440,1,Lorelei,Ice,63,83.4,6,0.0,74.56,100.0,0,none,1,3.0,48.1,8,1
440,2,Bruno,Fighting,63,83.4,6,12.78,88.22,97.0,0,none,1,11.2,68.0,6,1
440,3,Agatha,Ghost,63,83.4,6,19.21,100.0,85.8,0,none,1,18.2,51.7,14,1
440,4,Lance,Dragon,63,83.4,6,33.43,100.0,97.6,1,potion,1,22.7,42.4,7,1
441,1,Lorelei,Ice,54,62.5,2,0.0,62.35,100.0,0,none,1,5.5,46.1,6,1
441,2,Bruno,Fighting,54,62.5,2,9.69,70.04,94.5,0,none,1,15.9,40.4,5,1
441,3,Agatha,Ghost,54,62.5,2,16.49,83.0,100.0,1,full_restore,1,22.7,52.5,6,1
441,4,Lance,Dragon,54,62.5,2,27.92,100.0,77.3,0,none,1,30.4,47.1,8,1
442,1,Lorelei,Ice,61,45.9,2,0.0,56.78,100.0,0,none,1,17.2,39.9,7,1
442,2,Bruno,Fighting,61,45.9,2,11.08,72.48,82.8,0,none,1,32.9,43.7,8,1
442,3,Agatha,Ghost,61,45.9,2,22.43,85.69,49.9,1,x_attack,0,29.6,71.5,5,1
442,4,Lance,Dragon,61,45.9,2,38.54,55.6,20.3,0,none,0,0.0,0.0,0,0
443,1,Lorelei,Ice,74,43.8,6,0.0,69.1,100.0,0,none,1,27.5,51.1,8,1
443,2,Bruno,Fighting,74,43.8,6,7.63,80.41,72.5,0,none,1,17.9,51.9,3,1
443,3,Agatha,Ghost,74,43.8,6,14.5,97.33,54.6,0,none,1,30.2,37.7,5,1
443,4,Lance,Dragon,74,43.8,6,28.27,100.0,24.4,0,none,1,23.7,61.4,9,1
444,1,Lorelei,Ice,68,58.8,6,0.0,74.0,100.0,1,revive,1,22.9,65.7,4,1
444,2,Bruno,Fighting,68,58.8,6,12.07,87.59,77.1,0,none,1,18.9,56.7,9,1
444,3,Agatha,Ghost,68,58.8,6,23.23,100.0,98.2,1,revive,1,24.6,57.5,10,1
444,4,Lance,Dragon,68,58.8,6,39.04,100.0,73.6,0,none,1,31.6,35.1,9,1
445,1,Lorelei,Ice,51,73.0,6,0.0,87.38,100.0,0,none,1,23.8,52.6,1,1
445,2,Bruno,Fighting,51,73.0,6,7.61,95.0,76.2,0,none,1,29.5,50.0,13,1
445,3,Agatha,Ghost,51,73.0,6,22.5,100.0,46.7,0,none,1,19.5,51.8,4,1
445,4,Lance,Dragon,51,73.0,6,32.23,100.0,27.2,0,none,1,25.9,28.4,8,1
446,1,Lorelei,Ice,62,26.4,3,0.0,79.22,100.0,0,none,1,22.3,42.8,5,1
446,2,Bruno,Fighting,62,26.4,3,8.1,96.31,77.7,0,none,1,17.2,34.0,4,1
446,3,Agatha,Ghost,62,26.4,3,16.21,100.0,60.5,0,none,1,23.1,20.3,6,1
446,4,Lance,Dragon,62,26.4,3,26.39,100.0,37.4,0,none,1,35.1,31.3,12,1
447,1,Lorelei,Ice,54,61.5,6,0.0,82.84,100.0,0,none,1,24.3,44.0,7,1
447,2,Bruno,Fighting,54,61.5,6,9.69,96.81,75.7,0,none,1,6.1,50.0,5,1
447,3,Agatha,Ghost,54,61.5,6,21.84,100.0,69.6,0,none,1,39.1,58.1,3,1
447,4,Lance,Dragon,54,61.5,6,29.88,100.0,30.5,1,x_attack,1,14.6,48.3,6,1
448,1,Lorelei,Ice,67,81.1,3,0.0,72.29,100.0,0,none,1,20.4,52.8,3,1
448,2,Bruno,Fighting,67,81.1,3,3.49,88.25,79.6,0,none,1,20.4,31.5,11,1
448,3,Agatha,Ghost,67,81.1,3,14.71,100.0,59.2,0,none,1,20.8,56.4,7,1
448,4,Lance,Dragon,67,81.1,3,28.73,100.0,38.4,0,none,1,17.1,35.1,9,1
449,1,Lorelei,Ice,49,81.8,3,0.0,68.7,100.0,0,none,1,12.8,52.5,3,1
449,2,Bruno,Fighting,49,81.8,3,5.69,84.46,87.2,0,none,1,32.9,51.5,8,1
449,3,Agatha,Ghost,49,81.8,3,16.43,92.64,54.3,0,none,1,0.0,49.7,5,1
449,4,Lance,Dragon,49,81.8,3,28.11,97.18,54.3,0,none,1,17.3,66.0,6,1
450,1,Lorelei,Ice,41,52.0,4,0.0,76.98,100.0,0,none,1,37.1,27.7,5,1
450,2,Bruno,Fighting,41,52.0,4,7.17,88.81,62.9,0,none,1,28.6,29.5,7,1
450,3,Agatha,Ghost,41,52.0,4,22.69,100.0,34.3,0,none,1,36.9,37.7,5,1
450,4,Lance,Dragon,41,52.0,4,30.35,100.0,60.0,1,full_restore,1,32.5,24.2,10,1
451,1,Lorelei,Ice,53,44.6,6,0.0,70.24,100.0,0,none,1,25.1,38.3,2,1
451,2,Bruno,Fighting,53,44.6,6,9.97,88.09,74.9,0,none,1,17.8,53.5,7,1
451,3,Agatha,Ghost,53,44.6,6,21.59,95.97,57.1,0,none,0,14.0,57.5,14,1
451,4,Lance,Dragon,53,44.6,6,35.45,76.41,43.1,0,none,0,0.0,0.0,0,0
452,1,Lorelei,Ice,58,54.0,3,0.0,80.52,100.0,0,none,1,25.8,47.4,1,1
452,2,Bruno,Fighting,58,54.0,3,8.37,91.85,74.2,0,none,1,15.6,40.2,8,1
452,3,Agatha,Ghost,58,54.0,3,16.63,96.41,58.6,0,none,1,29.6,36.6,10,1
452,4,Lance,Dragon,58,54.0,3,26.59,100.0,29.0,0,none,0,30.7,33.7,5,1
453,1,Lorelei,Ice,67,54.1,4,0.0,61.96,100.0,0,none,1,13.7,46.2,4,1
453,2,Bruno,Fighting,67,54.1,4,12.29,76.78,86.3,0,none,1,35.2,65.7,7,1
453,3,Agatha,Ghost,67,54.1,4,24.32,89.88,51.1,0,none,1,35.6,45.8,5,1
453,4,Lance,Dragon,67,54.1,4,30.57,100.0,15.5,0,none,1,19.0,52.1,4,1
454,1,Lorelei,Ice,61,46.7,4,0.0,82.2,100.0,0,none,1,21.1,58.2,8,1
454,2,Bruno,Fighting,61,46.7,4,11.61,92.02,78.9,0,none,1,14.7,33.5,8,1
454,3,Agatha,Ghost,61,46.7,4,21.53,100.0,64.2,0,none,1,20.6,62.6,9,1
454,4,Lance,Dragon,61,46.7,4,31.31,100.0,43.6,0,none,0,34.2,38.5,7,1
455,1,Lorelei,Ice,61,76.6,4,0.0,69.91,100.0,0,none,1,28.2,38.8,6,1
455,2,Bruno,Fighting,61,76.6,4,12.88,81.2,71.8,0,none,1,16.2,51.2,7,1
455,3,Agatha,Ghost,61,76.6,4,27.47,97.51,55.6,0,none,1,20.8,59.7,7,1
455,4,Lance,Dragon,61,76.6,4,42.16,100.0,34.8,0,none,1,32.1,23.1,8,1
456,1,Lorelei,Ice,62,53.1,3,0.0,72.54,100.0,0,none,1,23.2,49.6,11,1
456,2,Bruno,Fighting,62,53.1,3,12.19,90.33,76.8,0,none,0,12.4,50.0,11,1
456,3,Agatha,Ghost,62,53.1,3,25.0,59.25,64.4,0,none,0,0.0,0.0,0,0
456,4,Lance,Dragon,62,53.1,3,25.0,59.25,64.4,0,none,0,0.0,0.0,0,0
457,1,Lorelei,Ice,47,50.9,6,0.0,66.73,100.0,0,none,1,18.0,41.4,7,1
457,2,Bruno,Fighting,47,50.9,6,4.29,80.04,82.0,0,none,1,52.2,32.6,5,1
457,3,Agatha,Ghost,47,50.9,6,14.1,94.4,29.8,0,none,1,45.5,44.2,2,1
457,4,Lance,Dragon,47,50.9,6,22.77,100.0,0.0,0,none,1,25.4,44.9,10,1
458,1,Lorelei,Ice,61,64.9,6,0.0,66.3,100.0,0,none,1,8.0,67.7,3,1
458,2,Bruno,Fighting,61,64.9,6,14.95,86.06,92.0,0,none,1,27.9,54.1,8,1
458,3,Agatha,Ghost,61,64.9,6,23.47,100.0,64.1,0,none,1,9.9,38.2,8,1
458,4,Lance,Dragon,61,64.9,6,30.51,100.0,54.2,0,none,1,36.1,22.4,10,1
459,1,Lorelei,Ice,72,55.0,2,0.0,61.71,100.0,0,none,1,5.1,39.6,4,1
459,2,Bruno,Fighting,72,55.0,2,11.07,73.21,94.9,0,none,1,21.6,52.2,9,1
459,3,Agatha,Ghost,72,55.0,2,18.47,86.31,73.3,0,none,1,31.5,60.7,6,1
459,4,Lance,Dragon,72,55.0,2,28.69,100.0,41.8,0,none,1,41.2,48.0,11,1
460,1,Lorelei,Ice,62,67.2,4,0.0,59.16,100.0,0,none,1,31.9,31.3,6,1
460,2,Bruno,Fighting,62,67.2,4,3.72,71.89,68.1,0,none,1,28.4,29.2,7,1
460,3,Agatha,Ghost,62,67.2,4,15.7,91.35,39.7,0,none,1,52.4,44.8,9,1
460,4,Lance,Dragon,62,67.2,4,27.68,100.0,0.0,0,none,1,25.9,41.4,7,1
461,1,Lorelei,Ice,62,47.7,4,0.0,67.86,100.0,0,none,1,36.1,46.2,4,1
461,2,Bruno,Fighting,62,47.7,4,9.22,87.6,63.9,0,none,1,25.6,45.9,5,1
461,3,Agatha,Ghost,62,47.7,4,14.41,96.03,38.3,1,x_attack,1,34.5,47.1,2,1
461,4,Lance,Dragon,62,47.7,4,24.02,100.0,3.8,0,none,1,39.6,44.6,8,1
462,1,Lorelei,Ice,49,46.2,4,0.0,78.61,100.0,0,none,1,10.4,46.0,3,1
462,2,Bruno,Fighting,49,46.2,4,10.9,99.14,89.6,0,none,1,8.5,32.5,7,1
462,3,Agatha,Ghost,49,46.2,4,18.56,100.0,81.1,0,none,1,28.4,38.8,6,1
462,4,Lance,Dragon,49,46.2,4,31.24,100.0,52.7,0,none,1,12.5,35.9,5,1
463,1,Lorelei,Ice,51,86.5,3,0.0,91.32,100.0,0,none,1,6.1,21.7,5,1
463,2,Bruno,Fighting,51,86.5,3,9.37,100.0,93.9,0,none,1,3.2,40.4,8,1
463,3,Agatha,Ghost,51,86.5,3,23.19,100.0,90.7,0,none,1,6.3,45.4,8,1
463,4,Lance,Dragon,51,86.5,3,32.81,100.0,84.4,0,none,1,35.3,30.1,6,1
464,1,Lorelei,Ice,68,70.2,5,0.0,67.47,100.0,0,none,1,24.1,63.5,8,1
464,2,Bruno,Fighting,68,70.2,5,10.13,83.17,75.9,0,none,1,9.5,61.4,4,1
464,3,Agatha,Ghost,68,70.2,5,21.52,100.0,66.4,0,none,1,21.2,43.2,10,1
464,4,Lance,Dragon,68,70.2,5,27.51,100.0,45.2,0,none,1,26.8,20.8,8,1
465,1,Lorelei,Ice,67,52.6,4,0.0,68.22,100.0,0,none,1,18.3,51.3,4,1
465,2,Bruno,Fighting,67,52.6,4,11.55,82.59,81.7,0,none,1,23.1,29.9,6,1
465,3,Agatha,Ghost,67,52.6,4,18.56,97.19,58.6,0,none,1,25.9,51.1,12,1
465,4,Lance,Dragon,67,52.6,4,36.5,100.0,32.7,0,none,1,32.2,28.8,6,1
466,1,Lorelei,Ice,56,72.7,2,0.0,70.51,100.0,0,none,1,37.6,61.3,7,1
466,2,Bruno,Fighting,56,72.7,2,10.48,82.97,62.4,0,none,1,11.4,34.8,6,1
466,3,Agatha,Ghost,56,72.7,2,18.24,88.76,51.0,0,none,1,13.8,24.1,7,1
466,4,Lance,Dragon,56,72.7,2,27.68,100.0,37.2,0,none,0,22.4,56.7,4,1
467,1,Lorelei,Ice,60,69.9,5,0.0,66.56,100.0,0,none,1,20.5,59.6,7,1
467,2,Bruno,Fighting,60,69.9,5,10.73,79.68,79.5,0,none,1,30.0,30.2,4,1
467,3,Agatha,Ghost,60,69.9,5,21.86,97.61,49.5,0,none,1,10.4,55.3,4,1
467,4,Lance,Dragon,60,69.9,5,35.45,100.0,39.1,0,none,1,2.6,46.2,7,1
468,1,Lorelei,Ice,49,68.7,3,0.0,61.67,100.0,0,none,1,19.7,49.1,4,1
468,2,Bruno,Fighting,49,68.7,3,10.39,76.7,80.3,0,none,1,18.3,40.2,5,1
468,3,Agatha,Ghost,49,68.7,3,19.96,89.53,62.0,0,none,1,40.1,46.2,2,1
468,4,Lance,Dragon,49,68.7,3,28.52,100.0,21.9,0,none,0,31.9,37.3,7,1
469,1,Lorelei,Ice,54,71.1,4,0.0,72.31,100.0,0,none,1,10.2,57.6,5,1
469,2,Bruno,Fighting,54,71.1,4,9.64,88.66,89.8,0,none,1,47.5,39.9,5,1
